Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 316
0 2 1 2 25 533
0 3 1 1 12 533
0 5 1 1 20 533
0 7 1 1 3 533
0 9 1 7 25 533
0 11 1 1 1 533
0 13 1 2 15 533
0 15 1 2 12 533
0 16 1 5 24 533
0 18 1 6 14 533
0 24 1 4 5 533
1 2 3 2 12 862
1 3 3 1 24 862
1 5 3 1 17 862
1 6 3 3 14 862
1 8 3 4 13 862
1 11 3 1 21 862
1 13 3 2 8 862
1 15 3 2 18 862
1 18 3 6 11 862
1 19 3 7 12 862
1 20 3 3 21 862
1 22 3 5 10 862
1 23 3 1 5 862
2 0 2 1 25 183
2 1 2 3 12 183
2 4 2 1 4 183
2 6 2 3 20 183
2 8 2 4 20 183
2 9 2 7 6 183
2 11 2 1 6 183
2 13 2 2 22 183
2 14 2 6 23 183
2 16 2 5 25 183
2 19 2 7 13 183
2 20 2 3 16 183
2 21 2 4 8 183
3 0 1 1 12 236
3 1 1 3 24 236
3 4 1 1 4 236
3 5 1 1 22 236
3 7 1 1 5 236
3 8 1 4 12 236
3 10 1 1 21 236
3 12 1 1 13 236
3 14 1 6 1 236
3 19 1 7 6 236
3 22 1 5 20 236
3 24 1 4 20 236
4 2 1 2 4 615
4 3 1 1 4 615
4 5 1 1 16 615
4 6 1 3 2 615
4 7 1 1 14 615
4 9 1 7 15 615
4 10 1 1 13 615
4 14 1 6 14 615
4 16 1 5 3 615
4 20 1 3 4 615
4 21 1 4 21 615
4 23 1 1 25 615
5 0 1 1 20 171
5 1 1 3 17 171
5 3 1 1 22 171
5 4 1 1 16 171
5 7 1 1 10 171
5 8 1 4 2 171
5 11 1 1 15 171
5 12 1 1 7 171
5 13 1 2 11 171
5 15 1 2 16 171
5 18 1 6 13 171
5 19 1 7 1 171
5 20 1 3 14 171
5 21 1 4 23 171
5 22 1 5 5 171
5 23 1 1 7 171
5 24 1 4 3 171
6 1 3 3 14 834
6 2 3 2 20 834
6 4 3 1 2 834
6 8 3 4 16 834
6 9 3 7 7 834
6 11 3 1 17 834
6 13 3 2 16 834
6 14 3 6 4 834
6 16 3 5 10 834
6 20 3 3 10 834
6 22 3 5 25 834
6 24 3 4 16 834
7 0 1 1 3 884
7 3 1 1 5 884
7 4 1 1 14 884
7 5 1 1 10 884
7 12 1 1 20 884
7 13 1 2 15 884
7 14 1 6 3 884
7 16 1 5 4 884
7 18 1 6 6 884
7 19 1 7 23 884
7 20 1 3 14 884
7 21 1 4 4 884
7 22 1 5 15 884
7 23 1 1 22 884
7 24 1 4 9 884
8 1 4 3 13 227
8 2 4 2 20 227
8 3 4 1 12 227
8 5 4 1 2 227
8 6 4 3 16 227
8 13 4 2 11 227
8 14 4 6 5 227
8 15 4 2 20 227
8 17 4 7 14 227
8 18 4 6 3 227
8 20 4 3 8 227
8 22 4 5 21 227
9 0 7 1 25 212
9 2 7 2 6 212
9 4 7 1 15 212
9 6 7 3 7 212
9 10 7 1 25 212
9 11 7 1 19 212
9 14 7 6 3 212
9 16 7 5 15 212
9 17 7 7 8 212
9 21 7 4 13 212
9 22 7 5 23 212
9 24 7 4 18 212
10 3 1 1 21 901
10 4 1 1 13 901
10 9 1 7 25 901
10 14 1 6 20 901
10 15 1 2 5 901
10 18 1 6 13 901
10 22 1 5 9 901
10 24 1 4 18 901
11 0 1 1 1 198
11 1 1 3 21 198
11 2 1 2 6 198
11 5 1 1 15 198
11 6 1 3 17 198
11 9 1 7 19 198
11 13 1 2 20 198
11 14 1 6 4 198
