Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 532
0 1 3 10 14 657
0 2 3 5 25 657
0 3 3 2 20 657
0 4 3 6 9 657
0 5 3 6 24 657
0 6 3 4 3 657
0 8 3 5 25 657
0 10 3 5 1 657
0 11 3 10 23 657
0 12 3 7 16 657
0 13 3 1 1 657
0 15 3 9 18 657
0 16 3 5 23 657
0 17 3 11 25 657
0 18 3 9 23 657
0 19 3 10 16 657
0 20 3 5 10 657
0 21 3 7 8 657
0 24 3 7 13 657
1 0 10 3 14 994
1 2 10 5 2 994
1 3 10 2 5 994
1 5 10 6 8 994
1 6 10 4 6 994
1 7 10 10 4 994
1 8 10 5 14 994
1 9 10 7 4 994
1 10 10 5 12 994
1 11 10 10 13 994
1 12 10 7 11 994
1 13 10 1 2 994
1 14 10 6 21 994
1 15 10 9 25 994
1 16 10 5 15 994
1 17 10 11 4 994
1 19 10 10 12 994
1 22 10 3 6 994
1 23 10 2 18 994
1 24 10 7 5 994
2 0 5 3 25 419
2 1 5 10 2 419
2 3 5 2 9 419
2 4 5 6 1 419
2 6 5 4 18 419
2 7 5 10 19 419
2 8 5 5 10 419
2 10 5 5 15 419
2 11 5 10 2 419
2 12 5 7 23 419
2 13 5 1 13 419
2 14 5 6 11 419
2 15 5 9 8 419
2 16 5 5 23 419
2 17 5 11 3 419
2 18 5 9 5 419
2 19 5 10 16 419
2 20 5 5 19 419
2 21 5 7 9 419
2 22 5 3 14 419
2 23 5 2 3 419
2 24 5 7 22 419
3 0 2 3 20 689
3 1 2 10 5 689
3 2 2 5 9 689
3 4 2 6 2 689
3 5 2 6 20 689
3 6 2 4 17 689
3 7 2 10 22 689
3 8 2 5 25 689
3 9 2 7 19 689
3 10 2 5 4 689
3 11 2 10 21 689
3 12 2 7 2 689
3 13 2 1 20 689
3 15 2 9 1 689
3 16 2 5 11 689
3 17 2 11 11 689
3 18 2 9 7 689
3 20 2 5 5 689
3 21 2 7 5 689
3 22 2 3 13 689
3 24 2 7 6 689
4 0 6 3 9 163
4 2 6 5 1 163
4 3 6 2 2 163
4 5 6 6 2 163
4 6 6 4 25 163
4 7 6 10 2 163
4 8 6 5 9 163
4 9 6 7 21 163
4 10 6 5 14 163
4 12 6 7 25 163
4 13 6 1 8 163
4 14 6 6 3 163
4 15 6 9 1 163
4 16 6 5 14 163
4 17 6 11 6 163
4 18 6 9 11 163
4 19 6 10 16 163
4 20 6 5 9 163
4 21 6 7 8 163
4 23 6 2 25 163
4 24 6 7 12 163
5 0 6 3 24 382
5 1 6 10 8 382
5 3 6 2 20 382
5 4 6 6 2 382
5 6 6 4 15 382
5 7 6 10 10 382
5 9 6 7 15 382
5 10 6 5 8 382
5 11 6 10 16 382
5 12 6 7 18 382
5 13 6 1 23 382
5 14 6 6 8 382
5 15 6 9 4 382
5 16 6 5 9 382
5 17 6 11 11 382
5 18 6 9 22 382
5 19 6 10 16 382
5 20 6 5 17 382
5 21 6 7 6 382
5 22 6 3 1 382
5 23 6 2 23 382
5 24 6 7 22 382
6 0 4 3 3 983
6 1 4 10 6 983
6 2 4 5 18 983
6 3 4 2 17 983
6 4 4 6 25 983
6 5 4 6 15 983
6 7 4 10 2 983
6 8 4 5 13 983
6 9 4 7 21 983
6 10 4 5 5 983
6 12 4 7 19 983
6 13 4 1 3 983
6 14 4 6 3 983
6 15 4 9 7 983
6 16 4 5 13 983
6 17 4 11 20 983
6 18 4 9 6 983
6 19 4 10 22 983
6 20 4 5 13 983
6 21 4 7 6 983
6 22 4 3 10 983
6 23 4 2 8 983
6 24 4 7 3 983
7 1 10 10 4 230
7 2 10 5 19 230
7 3 10 2 22 230
7 4 10 6 2 230
7 5 10 6 10 230
7 6 10 4 2 230
7 8 10 5 12 230
7 9 10 7 2 230
7 10 10 5 12 230
7 11 10 10 12 230
7 12 10 7 14 230
7 13 10 1 13 230
7 14 10 6 7 230
7 15 10 9 23 230
7 16 10 5 3 230
7 17 10 11 21 230
7 18 10 9 19 230
7 19 10 10 1 230
7 20 10 5 21 230
7 22 10 3 1 230
7 23 10 2 8 230
7 24 10 7 7 230
8 0 5 3 25 167
8 1 5 10 14 167
8 2 5 5 10 167
8 3 5 2 25 167
8 4 5 6 9 167
8 6 5 4 13 167
8 7 5 10 12 167
8 9 5 7 3 167
8 10 5 5 16 167
8 11 5 10 20 167
8 12 5 7 21 167
8 13 5 1 17 167
8 14 5 6 7 167
8 15 5 9 19 167
8 16 5 5 6 167
8 17 5 11 9 167
8 18 5 9 14 167
8 19 5 10 15 167
8 20 5 5 8 167
8 21 5 7 16 167
8 22 5 3 1 167
8 23 5 2 13 167
8 24 5 7 14 167
9 1 7 10 4 889
9 3 7 2 19 889
9 4 7 6 21 889
9 5 7 6 15 889
9 6 7 4 21 889
9 7 7 10 2 889
9 8 7 5 3 889
9 10 7 5 2 889
9 11 7 10 25 889
9 12 7 7 1 889
9 13 7 1 11 889
9 15 7 9 17 889
9 16 7 5 9 889
9 17 7 11 12 889
9 18 7 9 5 889
9 20 7 5 20 889
9 21 7 7 22 889
9 22 7 3 5 889
9 23 7 2 3 889
9 24 7 7 19 889
10 0 5 3 1 138
10 1 5 10 12 138
10 2 5 5 15 138
10 3 5 2 4 138
10 4 5 6 14 138
10 5 5 6 8 138
10 6 5 4 5 138
10 7 5 10 12 138
10 8 5 5 16 138
10 9 5 7 2 138
10 11 5 10 17 138
10 12 5 7 6 138
