Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 534
0 1 5 3 4 275
0 2 5 2 17 275
0 3 5 4 13 275
0 4 5 4 20 275
0 5 5 5 23 275
0 6 5 6 14 275
0 8 5 2 9 275
0 10 5 2 21 275
0 11 5 4 12 275
0 12 5 6 11 275
0 13 5 2 6 275
0 14 5 3 19 275
0 15 5 5 3 275
0 16 5 3 20 275
0 17 5 5 16 275
0 18 5 1 17 275
0 19 5 6 17 275
0 20 5 5 4 275
0 21 5 3 22 275
0 22 5 2 13 275
0 23 5 4 8 275
0 24 5 7 5 275
1 0 3 5 4 801
1 2 3 2 16 801
1 3 3 4 7 801
1 4 3 4 1 801
1 5 3 5 5 801
1 6 3 6 6 801
1 7 3 7 15 801
1 8 3 2 11 801
1 10 3 2 1 801
1 11 3 4 23 801
1 12 3 6 16 801
1 13 3 2 6 801
1 14 3 3 21 801
1 16 3 3 14 801
1 17 3 5 22 801
1 18 3 1 22 801
1 19 3 6 7 801
1 20 3 5 21 801
1 21 3 3 11 801
1 22 3 2 12 801
1 23 3 4 5 801
1 24 3 7 11 801
2 0 2 5 17 629
2 1 2 3 16 629
2 3 2 4 16 629
2 4 2 4 2 629
2 5 2 5 16 629
2 6 2 6 5 629
2 7 2 7 15 629
2 9 2 4 17 629
2 10 2 2 13 629
2 11 2 4 11 629
2 12 2 6 8 629
2 13 2 2 1 629
2 14 2 3 17 629
2 15 2 5 11 629
2 16 2 3 16 629
2 17 2 5 9 629
2 18 2 1 21 629
2 20 2 5 3 629
2 23 2 4 6 629
3 0 4 5 13 896
3 1 4 3 7 896
3 2 4 2 16 896
3 4 4 4 14 896
3 5 4 5 2 896
3 6 4 6 4 896
3 7 4 7 16 896
3 8 4 2 4 896
3 9 4 4 21 896
3 10 4 2 14 896
3 11 4 4 18 896
3 12 4 6 20 896
3 13 4 2 14 896
3 14 4 3 2 896
3 15 4 5 8 896
3 16 4 3 4 896
3 17 4 5 19 896
