Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 1244
0 2 2 2 19 503
0 5 2 2 9 503
0 7 2 2 19 503
0 8 2 2 19 503
0 10 2 2 21 503
0 15 2 1 4 503
0 16 2 3 6 503
0 19 2 1 23 503
0 20 2 1 1 503
0 22 2 1 17 503
0 24 2 1 10 503
0 25 2 3 16 503
0 27 2 3 17 503
0 29 2 3 7 503
0 30 2 3 25 503
0 31 2 1 18 503
0 34 2 3 23 503
0 37 2 3 4 503
0 38 2 3 15 503
0 42 2 3 1 503
0 43 2 2 12 503
0 44 2 3 18 503
0 47 2 2 2 503
0 49 2 2 12 503
1 2 3 2 3 571
1 4 3 2 3 571
1 5 3 2 12 571
1 7 3 2 23 571
1 11 3 2 24 571
1 12 3 3 2 571
1 17 3 3 6 571
1 18 3 1 16 571
1 19 3 1 24 571
1 20 3 1 14 571
1 26 3 2 10 571
1 30 3 3 25 571
1 31 3 1 4 571
1 33 3 1 7 571
1 36 3 2 10 571
1 38 3 3 5 571
1 40 3 1 24 571
1 42 3 3 9 571
1 43 3 2 22 571
1 44 3 3 1 571
1 45 3 3 12 571
1 47 3 2 6 571
2 0 2 2 19 881
2 1 2 3 3 881
2 34 2 3 2 881
2 3 2 1 21 881
2 36 2 2 20 881
2 5 2 2 12 881
2 6 2 3 12 881
2 32 2 1 12 881
2 8 2 2 17 881
2 41 2 2 24 881
2 42 2 3 1 881
2 11 2 2 15 881
2 47 2 2 16 881
2 18 2 1 11 881
2 20 2 1 10 881
2 21 2 3 24 881
2 23 2 2 4 881
2 33 2 1 1 881
2 27 2 3 4 881
2 28 2 3 9 881
2 26 2 2 4 881
3 2 1 2 21 501
3 5 1 2 5 501
3 7 1 2 5 501
3 8 1 2 10 501
3 9 1 2 22 501
3 10 1 2 14 501
3 11 1 2 19 501
3 14 1 1 14 501
3 15 1 1 23 501
3 17 1 3 6 501
3 18 1 1 2 501
3 21 1 3 3 501
3 22 1 1 10 501
3 23 1 2 10 501
3 26 1 2 7 501
3 27 1 3 17 501
3 28 1 3 9 501
3 29 1 3 3 501
3 30 1 3 25 501
3 32 1 1 24 501
3 33 1 1 3 501
3 35 1 1 4 501
3 36 1 2 21 501
3 37 1 3 20 501
3 38 1 3 7 501
3 39 1 2 2 501
3 40 1 1 13 501
3 42 1 3 23 501
3 45 1 3 18 501
3 46 1 3 9 501
3 48 1 3 22 501
4 1 2 3 3 870
4 7 2 2 7 870
4 8 2 2 22 870
4 10 2 2 22 870
4 11 2 2 13 870
4 14 2 1 9 870
4 15 2 1 22 870
4 17 2 3 13 870
4 20 2 1 20 870
4 22 2 1 18 870
4 23 2 2 23 870
4 24 2 1 20 870
4 26 2 2 10 870
4 28 2 3 24 870
4 29 2 3 2 870
4 30 2 3 24 870
4 32 2 1 13 870
4 33 2 1 9 870
4 34 2 3 20 870
4 36 2 2 20 870
4 37 2 3 16 870
4 39 2 2 18 870
4 41 2 2 2 870
4 42 2 3 9 870
4 43 2 2 21 870
4 44 2 3 12 870
4 45 2 3 22 870
4 46 2 3 14 870
4 48 2 3 21 870
4 49 2 2 22 870
5 0 2 2 9 614
5 1 2 3 12 614
5 2 2 2 12 614
5 3 2 1 5 614
5 6 2 3 1 614
5 8 2 2 11 614
5 9 2 2 21 614
5 10 2 2 6 614
5 12 2 3 15 614
5 15 2 1 21 614
5 16 2 3 24 614
5 17 2 3 7 614
5 18 2 1 25 614
5 21 2 3 5 614
5 22 2 1 17 614
5 23 2 2 24 614
5 24 2 1 8 614
5 25 2 3 7 614
5 26 2 2 5 614
5 29 2 3 15 614
5 33 2 1 19 614
5 36 2 2 1 614
5 38 2 3 25 614
5 41 2 2 23 614
5 43 2 2 18 614
5 44 2 3 15 614
5 47 2 2 23 614
5 48 2 3 10 614
5 49 2 2 5 614
6 2 3 2 12 863
6 5 3 2 1 863
6 7 3 2 18 863
6 8 3 2 11 863
6 9 3 2 12 863
6 10 3 2 15 863
6 12 3 3 21 863
6 15 3 1 7 863
6 17 3 3 17 863
6 19 3 1 25 863
6 20 3 1 3 863
6 22 3 1 22 863
6 24 3 1 24 863
6 27 3 3 13 863
6 29 3 3 6 863
6 32 3 1 5 863
6 33 3 1 10 863
6 38 3 3 22 863
6 39 3 2 13 863
6 41 3 2 21 863
6 43 3 2 14 863
6 44 3 3 13 863
6 45 3 3 11 863
6 47 3 2 11 863
7 0 2 2 19 664
7 1 2 3 23 664
7 3 2 1 5 664
7 4 2 2 7 664
7 6 2 3 18 664
7 9 2 2 24 664
7 11 2 2 1 664
7 12 2 3 24 664
7 14 2 1 14 664
7 15 2 1 5 664
7 17 2 3 20 664
7 18 2 1 5 664
7 19 2 1 14 664
7 20 2 1 19 664
7 24 2 1 11 664
7 25 2 3 4 664
7 28 2 3 6 664
7 29 2 3 25 664
7 30 2 3 6 664
7 31 2 1 8 664
7 34 2 3 10 664
7 36 2 2 6 664
7 38 2 3 23 664
7 40 2 1 3 664
7 41 2 2 4 664
7 42 2 3 4 664
7 44 2 3 10 664
7 48 2 3 9 664
7 49 2 2 6 664
8 0 2 2 19 420
8 2 2 2 17 420
8 3 2 1 10 420
8 4 2 2 22 420
8 5 2 2 11 420
