Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 4946
0 1 4 3 1 407
0 2 4 6 11 407
0 4 4 3 9 407
0 5 4 1 24 407
0 6 4 2 4 407
0 7 4 3 12 407
0 9 4 2 1 407
0 10 4 6 1 407
0 13 4 1 15 407
0 14 4 1 16 407
0 16 4 1 16 407
0 26 4 3 1 407
0 29 4 6 18 407
0 30 4 5 22 407
0 32 4 1 16 407
0 35 4 4 6 407
0 42 4 4 19 407
0 44 4 6 9 407
0 48 4 2 8 407
0 54 4 5 2 407
0 60 4 3 23 407
0 62 4 5 16 407
0 63 4 5 23 407
0 64 4 1 15 407
0 66 4 3 9 407
0 70 4 1 5 407
0 71 4 2 3 407
0 73 4 2 16 407
0 75 4 3 3 407
0 78 4 1 1 407
0 81 4 2 11 407
0 84 4 2 5 407
0 85 4 4 25 407
0 86 4 2 2 407
0 90 4 5 24 407
0 91 4 5 18 407
0 95 4 4 8 407
0 97 4 5 9 407
0 98 4 6 7 407
0 99 4 5 22 407
1 0 3 4 1 257
1 4 3 3 20 257
1 5 3 1 11 257
1 6 3 2 3 257
1 7 3 3 4 257
1 10 3 6 7 257
1 12 3 2 24 257
1 13 3 1 5 257
1 14 3 1 11 257
1 15 3 5 10 257
1 16 3 1 18 257
1 18 3 6 24 257
1 20 3 2 2 257
1 21 3 6 13 257
1 23 3 1 1 257
1 24 3 3 1 257
1 26 3 3 24 257
1 27 3 6 20 257
1 30 3 5 2 257
1 32 3 1 5 257
1 35 3 4 18 257
1 36 3 6 17 257
1 37 3 3 23 257
1 38 3 5 20 257
1 39 3 1 1 257
1 40 3 2 14 257
1 41 3 3 21 257
1 44 3 6 21 257
1 45 3 1 13 257
1 46 3 5 15 257
1 47 3 4 10 257
1 49 3 1 9 257
1 50 3 6 1 257
1 51 3 5 8 257
1 52 3 1 14 257
1 53 3 3 4 257
1 54 3 5 7 257
1 55 3 4 8 257
1 58 3 3 2 257
1 61 3 2 19 257
1 63 3 5 15 257
1 65 3 2 2 257
1 66 3 3 2 257
1 67 3 5 3 257
1 72 3 2 23 257
1 73 3 2 23 257
1 74 3 1 16 257
1 75 3 3 7 257
1 76 3 2 24 257
1 78 3 1 1 257
1 80 3 5 11 257
1 81 3 2 25 257
1 85 3 4 5 257
1 88 3 5 23 257
1 89 3 6 1 257
1 93 3 5 22 257
1 95 3 4 25 257
1 96 3 3 9 257
1 98 3 6 20 257
1 99 3 5 5 257
2 0 6 4 11 437
2 5 6 1 21 437
2 8 6 4 22 437
2 11 6 5 9 437
2 14 6 1 10 437
2 15 6 5 19 437
2 18 6 6 10 437
2 25 6 6 13 437
2 27 6 6 3 437
2 29 6 6 2 437
2 31 6 5 7 437
2 33 6 3 18 437
2 34 6 6 18 437
2 35 6 4 9 437
2 36 6 6 17 437
2 37 6 3 7 437
2 43 6 4 22 437
2 44 6 6 12 437
2 48 6 2 2 437
2 49 6 1 5 437
2 50 6 6 8 437
2 54 6 5 3 437
2 55 6 4 16 437
2 56 6 4 10 437
2 57 6 6 22 437
2 59 6 6 10 437
2 60 6 3 24 437
2 61 6 2 8 437
2 62 6 5 25 437
2 65 6 2 10 437
2 69 6 6 23 437
2 70 6 1 3 437
2 71 6 2 10 437
2 72 6 2 4 437
2 75 6 3 4 437
2 78 6 1 25 437
2 79 6 5 9 437
2 83 6 2 15 437
2 85 6 4 17 437
2 88 6 5 13 437
2 91 6 5 20 437
2 95 6 4 7 437
2 96 6 3 24 437
2 98 6 6 7 437
3 4 5 3 3 166
3 5 5 1 25 166
3 6 5 2 12 166
3 7 5 3 15 166
3 8 5 4 8 166
3 13 5 1 20 166
3 21 5 6 16 166
3 22 5 5 24 166
3 25 5 6 5 166
3 26 5 3 18 166
3 29 5 6 8 166
3 30 5 5 12 166
3 31 5 5 14 166
3 33 5 3 17 166
3 34 5 6 14 166
3 36 5 6 16 166
3 37 5 3 14 166
3 38 5 5 1 166
3 42 5 4 11 166
3 45 5 1 10 166
3 47 5 4 24 166
3 51 5 5 18 166
3 52 5 1 1 166
3 54 5 5 4 166
3 55 5 4 23 166
3 56 5 4 14 166
3 59 5 6 15 166
3 60 5 3 25 166
3 62 5 5 4 166
3 63 5 5 22 166
3 65 5 2 10 166
3 67 5 5 23 166
3 72 5 2 25 166
3 77 5 1 5 166
3 78 5 1 25 166
3 80 5 5 13 166
3 81 5 2 19 166
3 83 5 2 18 166
3 84 5 2 5 166
3 85 5 4 1 166
3 86 5 2 13 166
3 87 5 4 23 166
3 90 5 5 2 166
3 91 5 5 7 166
3 93 5 5 1 166
3 97 5 5 6 166
3 99 5 5 5 166
4 0 3 4 9 126
4 1 3 3 20 126
4 3 3 5 3 126
4 5 3 1 14 126
4 6 3 2 9 126
4 13 3 1 23 126
4 15 3 5 18 126
4 16 3 1 15 126
4 17 3 4 19 126
4 20 3 2 23 126
4 22 3 5 16 126
4 23 3 1 14 126
4 24 3 3 20 126
4 25 3 6 19 126
4 26 3 3 16 126
4 27 3 6 2 126
4 30 3 5 1 126
4 31 3 5 1 126
4 32 3 1 7 126
4 33 3 3 7 126
4 35 3 4 2 126
4 36 3 6 4 126
4 37 3 3 9 126
4 39 3 1 14 126
4 41 3 3 3 126
4 47 3 4 10 126
4 49 3 1 2 126
4 50 3 6 14 126
4 52 3 1 11 126
4 53 3 3 3 126
4 57 3 6 24 126
4 59 3 6 23 126
4 61 3 2 6 126
4 62 3 5 7 126
4 63 3 5 3 126
4 67 3 5 25 126
4 68 3 4 10 126
4 74 3 1 5 126
4 75 3 3 5 126
4 76 3 2 1 126
4 80 3 5 9 126
4 83 3 2 11 126
4 84 3 2 19 126
4 85 3 4 24 126
4 93 3 5 3 126
4 96 3 3 12 126
4 97 3 5 17 126
4 98 3 6 15 126
5 0 1 4 24 944
5 1 1 3 11 944
5 2 1 6 21 944
5 3 1 5 25 944
5 4 1 3 14 944
5 9 1 2 7 944
5 12 1 2 25 944
5 18 1 6 10 944
5 22 1 5 22 944
5 23 1 1 23 944
5 24 1 3 5 944
5 25 1 6 4 944
5 26 1 3 4 944
5 28 1 3 21 944
5 29 1 6 17 944
5 31 1 5 15 944
5 35 1 4 2 944
5 37 1 3 6 944
5 38 1 5 20 944
5 39 1 1 1 944
5 41 1 3 25 944
5 42 1 4 23 944
5 43 1 4 7 944
5 44 1 6 7 944
5 45 1 1 9 944
5 47 1 4 25 944
5 48 1 2 7 944
5 49 1 1 24 944
5 52 1 1 6 944
5 53 1 3 20 944
5 54 1 5 10 944
5 56 1 4 14 944
5 58 1 3 4 944
5 59 1 6 24 944
5 60 1 3 15 944
5 62 1 5 18 944
5 63 1 5 22 944
5 65 1 2 12 944
5 67 1 5 15 944
5 68 1 4 10 944
5 71 1 2 15 944
5 74 1 1 12 944
5 75 1 3 4 944
5 77 1 1 25 944
5 80 1 5 1 944
5 87 1 4 6 944
5 88 1 5 5 944
5 89 1 6 22 944
5 90 1 5 21 944
5 94 1 2 14 944
5 95 1 4 5 944
5 96 1 3 13 944
5 97 1 5 9 944
5 98 1 6 21 944
5 99 1 5 23 944
6 0 2 4 4 155
6 1 2 3 3 155
6 3 2 5 12 155
6 4 2 3 9 155
6 9 2 2 4 155
6 10 2 6 2 155
6 12 2 2 18 155
6 13 2 1 25 155
6 14 2 1 7 155
6 17 2 4 10 155
6 19 2 6 5 155
6 20 2 2 3 155
6 21 2 6 10 155
6 24 2 3 25 155
6 25 2 6 22 155
6 28 2 3 6 155
6 30 2 5 4 155
6 31 2 5 1 155
6 35 2 4 12 155
6 38 2 5 16 155
6 39 2 1 1 155
6 43 2 4 20 155
6 44 2 6 14 155
6 45 2 1 10 155
6 46 2 5 11 155
6 49 2 1 25 155
6 50 2 6 11 155
6 51 2 5 25 155
6 52 2 1 8 155
6 53 2 3 23 155
6 54 2 5 8 155
6 60 2 3 1 155
6 64 2 1 12 155
6 67 2 5 2 155
6 69 2 6 1 155
6 70 2 1 18 155
6 74 2 1 20 155
6 75 2 3 7 155
6 77 2 1 21 155
6 79 2 5 14 155
6 81 2 2 9 155
6 82 2 1 8 155
6 84 2 2 23 155
6 88 2 5 21 155
6 90 2 5 4 155
6 91 2 5 6 155
6 94 2 2 5 155
6 95 2 4 20 155
6 96 2 3 4 155
6 97 2 5 23 155
6 99 2 5 9 155
7 0 3 4 12 762
7 1 3 3 4 762
7 3 3 5 15 762
7 8 3 4 23 762
7 15 3 5 1 762
7 16 3 1 16 762
7 21 3 6 17 762
7 22 3 5 13 762
7 23 3 1 16 762
7 25 3 6 15 762
7 29 3 6 19 762
7 30 3 5 22 762
7 33 3 3 14 762
7 34 3 6 1 762
7 35 3 4 2 762
7 38 3 5 22 762
7 42 3 4 22 762
7 43 3 4 9 762
7 46 3 5 3 762
7 47 3 4 8 762
7 48 3 2 1 762
7 51 3 5 1 762
7 54 3 5 19 762
7 56 3 4 19 762
7 57 3 6 17 762
7 60 3 3 14 762
7 62 3 5 13 762
7 64 3 1 16 762
7 65 3 2 4 762
7 67 3 5 9 762
7 68 3 4 22 762
7 69 3 6 6 762
7 71 3 2 25 762
7 76 3 2 14 762
7 77 3 1 1 762
7 80 3 5 18 762
7 81 3 2 7 762
7 83 3 2 12 762
7 84 3 2 22 762
7 85 3 4 16 762
7 87 3 4 12 762
7 88 3 5 16 762
7 89 3 6 7 762
7 92 3 1 12 762
7 96 3 3 4 762
8 2 4 6 22 612
8 3 4 5 8 612
8 7 4 3 23 612
8 9 4 2 22 612
8 10 4 6 19 612
8 11 4 5 3 612
8 12 4 2 19 612
8 15 4 5 15 612
8 16 4 1 6 612
8 17 4 4 24 612
8 18 4 6 18 612
8 20 4 2 8 612
8 31 4 5 2 612
8 32 4 1 5 612
8 33 4 3 14 612
8 34 4 6 12 612
8 37 4 3 5 612
8 39 4 1 2 612
8 40 4 2 13 612
8 41 4 3 15 612
8 42 4 4 11 612
8 49 4 1 16 612
8 51 4 5 1 612
8 54 4 5 21 612
8 55 4 4 3 612
8 58 4 3 10 612
8 60 4 3 4 612
8 62 4 5 12 612
8 63 4 5 9 612
8 64 4 1 3 612
8 68 4 4 4 612
8 70 4 1 21 612
8 72 4 2 7 612
8 73 4 2 24 612
8 74 4 1 4 612
8 76 4 2 23 612
8 77 4 1 10 612
8 78 4 1 4 612
8 84 4 2 20 612
8 87 4 4 10 612
8 89 4 6 9 612
8 91 4 5 4 612
8 93 4 5 6 612
8 95 4 4 18 612
8 97 4 5 15 612
8 98 4 6 23 612
9 0 2 4 1 838
9 5 2 1 7 838
9 6 2 2 4 838
9 8 2 4 22 838
9 11 2 5 2 838
9 13 2 1 7 838
9 14 2 1 6 838
9 16 2 1 8 838
9 17 2 4 3 838
9 20 2 2 13 838
9 24 2 3 3 838
9 26 2 3 8 838
9 27 2 6 11 838
9 32 2 1 8 838
9 33 2 3 10 838
9 35 2 4 23 838
9 38 2 5 14 838
9 40 2 2 23 838
9 42 2 4 21 838
9 44 2 6 22 838
9 46 2 5 11 838
9 47 2 4 2 838
9 49 2 1 12 838
9 50 2 6 22 838
9 52 2 1 11 838
9 54 2 5 13 838
9 55 2 4 14 838
9 57 2 6 23 838
9 58 2 3 4 838
9 59 2 6 14 838
9 60 2 3 10 838
9 62 2 5 9 838
9 67 2 5 5 838
9 71 2 2 3 838
9 72 2 2 7 838
9 73 2 2 18 838
9 75 2 3 24 838
9 76 2 2 8 838
9 77 2 1 20 838
9 78 2 1 20 838
9 79 2 5 10 838
9 80 2 5 4 838
9 83 2 2 15 838
9 84 2 2 8 838
9 87 2 4 17 838
9 88 2 5 21 838
9 89 2 6 7 838
9 90 2 5 18 838
9 94 2 2 18 838
9 95 2 4 3 838
9 96 2 3 3 838
9 97 2 5 22 838
9 98 2 6 20 838
10 0 6 4 1 72
10 1 6 3 7 72
10 6 6 2 2 72
10 8 6 4 19 72
10 12 6 2 1 72
10 15 6 5 8 72
10 18 6 6 20 72
10 20 6 2 8 72
10 22 6 5 24 72
10 23 6 1 18 72
10 25 6 6 1 72
10 26 6 3 19 72
10 27 6 6 6 72
10 28 6 3 3 72
10 29 6 6 8 72
10 30 6 5 18 72
10 32 6 1 24 72
10 33 6 3 9 72
10 35 6 4 2 72
10 36 6 6 9 72
10 37 6 3 17 72
10 38 6 5 16 72
10 39 6 1 15 72
10 42 6 4 7 72
10 43 6 4 17 72
10 46 6 5 9 72
10 47 6 4 6 72
10 48 6 2 15 72
10 49 6 1 10 72
10 51 6 5 6 72
10 53 6 3 21 72
10 55 6 4 20 72
10 57 6 6 1 72
10 59 6 6 19 72
10 60 6 3 19 72
10 61 6 2 8 72
10 62 6 5 8 72
10 65 6 2 23 72
10 66 6 3 5 72
10 68 6 4 9 72
10 74 6 1 13 72
10 76 6 2 14 72
10 82 6 1 24 72
10 83 6 2 25 72
10 86 6 2 9 72
10 87 6 4 13 72
10 89 6 6 18 72
10 91 6 5 21 72
10 92 6 1 4 72
10 94 6 2 25 72
10 95 6 4 4 72
10 96 6 3 6 72
10 97 6 5 2 72
10 99 6 5 4 72
11 2 5 6 9 973
11 8 5 4 3 973
11 9 5 2 2 973
11 12 5 2 6 973
11 15 5 5 15 973
11 16 5 1 10 973
11 17 5 4 2 973
11 20 5 2 7 973
11 21 5 6 15 973
11 22 5 5 15 973
11 24 5 3 21 973
11 25 5 6 18 973
11 27 5 6 24 973
11 28 5 3 4 973
11 32 5 1 9 973
11 33 5 3 13 973
11 34 5 6 1 973
11 35 5 4 25 973
11 37 5 3 10 973
11 39 5 1 23 973
11 41 5 3 13 973
11 43 5 4 4 973
11 45 5 1 9 973
11 46 5 5 17 973
11 48 5 2 23 973
11 51 5 5 22 973
11 53 5 3 8 973
11 56 5 4 8 973
11 57 5 6 17 973
11 60 5 3 15 973
11 61 5 2 14 973
11 62 5 5 1 973
