Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 5030
0 1 3 2 12 572
0 2 3 3 2 572
0 3 3 3 18 572
0 4 3 3 21 572
0 5 3 2 18 572
0 11 3 1 23 572
0 12 3 2 17 572
0 14 3 3 21 572
0 15 3 1 6 572
0 18 3 2 23 572
0 19 3 1 9 572
0 24 3 3 2 572
0 25 3 2 17 572
0 31 3 1 9 572
0 32 3 4 23 572
0 34 3 4 22 572
0 36 3 1 21 572
0 37 3 1 23 572
0 42 3 3 21 572
0 44 3 4 8 572
0 47 3 3 18 572
0 52 3 4 21 572
0 53 3 4 4 572
0 54 3 1 8 572
0 56 3 2 24 572
0 58 3 1 19 572
0 59 3 3 1 572
0 61 3 1 8 572
0 63 3 3 5 572
0 64 3 2 1 572
0 66 3 2 18 572
0 67 3 2 19 572
0 68 3 2 20 572
0 69 3 4 15 572
0 70 3 1 17 572
0 71 3 2 8 572
0 73 3 2 7 572
0 74 3 4 11 572
0 77 3 2 1 572
0 78 3 4 13 572
0 79 3 4 3 572
0 80 3 1 4 572
0 81 3 3 4 572
0 82 3 1 12 572
0 83 3 2 20 572
0 85 3 4 12 572
0 86 3 4 1 572
0 87 3 1 9 572
0 88 3 2 19 572
0 91 3 2 20 572
0 92 3 1 9 572
0 93 3 2 4 572
0 96 3 1 20 572
0 98 3 1 13 572
0 99 3 3 20 572
1 0 2 3 12 811
1 3 2 3 2 811
1 4 2 3 11 811
1 7 2 1 6 811
1 8 2 1 17 811
1 9 2 2 10 811
1 10 2 3 3 811
1 11 2 1 9 811
1 14 2 3 13 811
1 19 2 1 22 811
1 24 2 3 3 811
1 25 2 2 21 811
1 26 2 4 8 811
1 29 2 1 19 811
1 30 2 2 21 811
1 31 2 1 17 811
1 34 2 4 18 811
1 37 2 1 14 811
1 38 2 3 23 811
1 39 2 1 19 811
1 40 2 1 4 811
1 42 2 3 8 811
1 43 2 1 16 811
1 45 2 3 17 811
1 46 2 1 25 811
1 47 2 3 2 811
1 48 2 1 3 811
1 49 2 1 10 811
1 52 2 4 21 811
1 53 2 4 16 811
1 55 2 1 13 811
1 58 2 1 8 811
1 60 2 1 2 811
1 63 2 3 24 811
1 69 2 4 24 811
1 72 2 2 23 811
1 74 2 4 2 811
1 77 2 2 5 811
1 80 2 1 12 811
1 81 2 3 14 811
1 82 2 1 21 811
1 83 2 2 1 811
1 85 2 4 15 811
1 86 2 4 20 811
1 87 2 1 1 811
1 88 2 2 6 811
1 89 2 1 4 811
1 90 2 4 7 811
1 93 2 2 23 811
1 94 2 3 1 811
1 96 2 1 8 811
1 98 2 1 13 811
1 99 2 3 24 811
2 0 3 3 2 427
2 3 3 3 18 427
2 4 3 3 6 427
2 5 3 2 5 427
2 7 3 1 13 427
2 12 3 2 7 427
2 13 3 1 25 427
2 14 3 3 7 427
2 15 3 1 3 427
2 16 3 3 8 427
2 18 3 2 6 427
2 23 3 1 17 427
2 24 3 3 23 427
2 25 3 2 14 427
2 27 3 1 16 427
2 28 3 3 12 427
2 29 3 1 10 427
2 30 3 2 24 427
2 31 3 1 9 427
2 32 3 4 1 427
2 33 3 1 15 427
2 35 3 4 2 427
2 41 3 2 22 427
2 46 3 1 13 427
2 48 3 1 19 427
2 49 3 1 24 427
2 50 3 2 20 427
2 51 3 2 13 427
2 52 3 4 6 427
2 54 3 1 11 427
2 56 3 2 11 427
2 57 3 3 12 427
2 58 3 1 25 427
2 61 3 1 8 427
2 63 3 3 18 427
2 66 3 2 25 427
2 69 3 4 5 427
2 70 3 1 4 427
2 73 3 2 1 427
2 76 3 1 14 427
2 77 3 2 18 427
2 79 3 4 7 427
2 85 3 4 6 427
2 86 3 4 6 427
2 91 3 2 23 427
2 93 3 2 15 427
2 94 3 3 6 427
2 95 3 1 11 427
2 96 3 1 23 427
2 99 3 3 6 427
3 0 3 3 18 919
3 1 3 2 2 919
3 2 3 3 18 919
3 4 3 3 25 919
3 5 3 2 19 919
3 6 3 3 8 919
3 9 3 2 22 919
3 12 3 2 4 919
3 13 3 1 18 919
3 14 3 3 22 919
3 15 3 1 9 919
3 16 3 3 6 919
3 19 3 1 14 919
3 20 3 2 17 919
3 21 3 3 14 919
3 24 3 3 12 919
3 25 3 2 6 919
3 26 3 4 6 919
3 27 3 1 20 919
3 29 3 1 21 919
3 31 3 1 4 919
3 36 3 1 10 919
3 38 3 3 7 919
3 42 3 3 1 919
3 43 3 1 13 919
3 46 3 1 1 919
3 48 3 1 12 919
3 50 3 2 18 919
3 53 3 4 25 919
3 54 3 1 16 919
3 55 3 1 12 919
3 56 3 2 15 919
3 61 3 1 4 919
3 62 3 3 16 919
3 64 3 2 1 919
3 65 3 4 24 919
3 67 3 2 22 919
3 68 3 2 5 919
3 69 3 4 12 919
3 70 3 1 23 919
3 71 3 2 10 919
3 77 3 2 1 919
3 79 3 4 6 919
3 80 3 1 20 919
3 88 3 2 18 919
3 89 3 1 14 919
3 90 3 4 17 919
3 91 3 2 22 919
3 99 3 3 2 919
4 0 3 3 21 105
4 1 3 2 11 105
4 2 3 3 6 105
4 3 3 3 25 105
4 5 3 2 22 105
4 8 3 1 7 105
4 10 3 3 3 105
4 13 3 1 3 105
4 14 3 3 5 105
4 18 3 2 22 105
4 19 3 1 20 105
4 21 3 3 22 105
4 22 3 1 9 105
4 23 3 1 20 105
4 24 3 3 22 105
4 25 3 2 2 105
4 27 3 1 17 105
4 30 3 2 5 105
4 31 3 1 8 105
4 32 3 4 14 105
4 36 3 1 3 105
4 38 3 3 10 105
4 45 3 3 21 105
4 48 3 1 12 105
4 50 3 2 15 105
4 53 3 4 18 105
4 54 3 1 6 105
4 57 3 3 19 105
4 62 3 3 15 105
4 66 3 2 20 105
4 67 3 2 8 105
4 68 3 2 8 105
4 70 3 1 8 105
4 71 3 2 22 105
4 72 3 2 16 105
4 73 3 2 12 105
4 74 3 4 25 105
4 77 3 2 22 105
4 80 3 1 13 105
4 87 3 1 1 105
4 89 3 1 21 105
4 94 3 3 9 105
4 95 3 1 14 105
4 96 3 1 12 105
4 97 3 1 24 105
4 98 3 1 22 105
4 99 3 3 4 105
5 0 2 3 18 708
5 2 2 3 5 708
5 3 2 3 19 708
5 4 2 3 22 708
5 6 2 3 3 708
5 7 2 1 23 708
5 9 2 2 3 708
5 15 2 1 24 708
5 19 2 1 5 708
5 20 2 2 9 708
5 21 2 3 16 708
5 24 2 3 14 708
5 26 2 4 18 708
5 27 2 1 11 708
5 28 2 3 19 708
5 30 2 2 22 708
5 33 2 1 4 708
5 34 2 4 4 708
5 35 2 4 19 708
5 42 2 3 21 708
5 43 2 1 10 708
5 44 2 4 8 708
5 45 2 3 24 708
5 46 2 1 20 708
5 47 2 3 18 708
5 48 2 1 20 708
5 50 2 2 10 708
5 52 2 4 11 708
5 53 2 4 23 708
5 55 2 1 13 708
5 56 2 2 22 708
5 57 2 3 17 708
5 58 2 1 23 708
5 59 2 3 14 708
5 60 2 1 20 708
5 63 2 3 5 708
5 64 2 2 7 708
5 65 2 4 6 708
5 66 2 2 5 708
5 69 2 4 17 708
5 71 2 2 10 708
5 74 2 4 9 708
5 77 2 2 18 708
5 79 2 4 24 708
5 80 2 1 8 708
5 84 2 1 24 708
5 85 2 4 21 708
5 88 2 2 8 708
5 94 2 3 11 708
5 95 2 1 15 708
5 97 2 1 5 708
6 3 3 3 8 892
6 5 3 2 3 892
6 7 3 1 24 892
6 8 3 1 23 892
6 9 3 2 1 892
6 11 3 1 18 892
6 12 3 2 3 892
6 14 3 3 8 892
6 15 3 1 12 892
6 17 3 3 20 892
6 21 3 3 12 892
6 22 3 1 16 892
6 23 3 1 12 892
6 24 3 3 1 892
6 27 3 1 6 892
6 30 3 2 7 892
6 31 3 1 16 892
6 32 3 4 8 892
6 34 3 4 3 892
6 35 3 4 12 892
6 36 3 1 17 892
6 38 3 3 4 892
6 42 3 3 7 892
6 43 3 1 11 892
6 45 3 3 12 892
6 46 3 1 11 892
6 47 3 3 2 892
6 48 3 1 3 892
6 51 3 2 20 892
6 52 3 4 24 892
6 53 3 4 18 892
6 55 3 1 21 892
