Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 554
0 1 11 5 1 270
0 2 11 10 2 270
0 3 11 1 12 270
0 4 11 7 2 270
0 5 11 10 8 270
0 6 11 6 4 270
0 7 11 3 23 270
0 8 11 12 18 270
0 9 11 8 21 270
0 10 11 3 5 270
0 11 11 8 19 270
0 12 11 4 3 270
0 13 11 9 7 270
0 14 11 7 15 270
0 15 11 9 15 270
0 16 11 7 13 270
0 17 11 3 24 270
0 18 11 3 5 270
0 19 11 12 5 270
0 21 11 12 2 270
0 22 11 12 21 270
0 23 11 1 6 270
0 24 11 7 2 270
1 0 5 11 1 937
1 2 5 10 25 937
1 3 5 1 18 937
1 4 5 7 8 937
1 5 5 10 22 937
1 6 5 6 23 937
1 7 5 3 22 937
1 8 5 12 10 937
1 9 5 8 13 937
1 10 5 3 4 937
1 11 5 8 16 937
1 12 5 4 3 937
1 13 5 9 20 937
1 15 5 9 21 937
1 17 5 3 13 937
1 18 5 3 10 937
1 19 5 12 12 937
1 20 5 6 16 937
1 21 5 12 18 937
1 22 5 12 17 937
1 23 5 1 25 937
2 0 10 11 2 602
2 1 10 5 25 602
2 4 10 7 2 602
2 5 10 10 8 602
2 6 10 6 1 602
2 7 10 3 24 602
2 8 10 12 3 602
2 9 10 8 10 602
2 10 10 3 1 602
2 11 10 8 11 602
2 12 10 4 12 602
2 13 10 9 8 602
2 14 10 7 13 602
2 16 10 7 9 602
2 18 10 3 3 602
2 19 10 12 12 602
2 20 10 6 19 602
2 21 10 12 2 602
2 22 10 12 21 602
2 23 10 1 17 602
2 24 10 7 1 602
3 0 1 11 12 471
3 1 1 5 18 471
3 4 1 7 24 471
3 5 1 10 8 471
3 6 1 6 17 471
3 7 1 3 4 471
3 8 1 12 7 471
3 9 1 8 10 471
3 10 1 3 2 471
3 12 1 4 12 471
3 13 1 9 14 471
3 14 1 7 16 471
3 15 1 9 12 471
3 16 1 7 13 471
3 17 1 3 6 471
3 18 1 3 20 471
3 19 1 12 9 471
3 20 1 6 2 471
3 22 1 12 21 471
3 23 1 1 1 471
3 24 1 7 22 471
4 0 7 11 2 845
4 1 7 5 8 845
4 2 7 10 2 845
4 3 7 1 24 845
4 5 7 10 12 845
4 6 7 6 25 845
4 8 7 12 15 845
4 9 7 8 23 845
4 10 7 3 5 845
4 11 7 8 3 845
4 12 7 4 10 845
4 13 7 9 9 845
4 14 7 7 10 845
4 15 7 9 23 845
4 16 7 7 25 845
4 17 7 3 2 845
4 18 7 3 22 845
4 19 7 12 6 845
4 20 7 6 18 845
4 21 7 12 19 845
4 22 7 12 24 845
4 23 7 1 25 845
4 24 7 7 17 845
5 0 10 11 8 145
5 1 10 5 22 145
5 2 10 10 8 145
5 3 10 1 8 145
5 4 10 7 12 145
5 7 10 3 6 145
5 8 10 12 8 145
5 9 10 8 23 145
5 10 10 3 13 145
5 11 10 8 20 145
5 12 10 4 20 145
5 13 10 9 15 145
5 14 10 7 21 145
5 15 10 9 2 145
5 16 10 7 1 145
5 17 10 3 15 145
5 18 10 3 17 145
5 19 10 12 12 145
5 20 10 6 15 145
5 21 10 12 2 145
5 22 10 12 13 145
5 23 10 1 14 145
5 24 10 7 24 145
6 0 6 11 4 81
6 1 6 5 23 81
6 2 6 10 1 81
6 3 6 1 17 81
6 4 6 7 25 81
6 7 6 3 14 81
6 8 6 12 17 81
6 9 6 8 25 81
6 10 6 3 12 81
6 11 6 8 9 81
6 12 6 4 15 81
6 13 6 9 1 81
6 14 6 7 3 81
6 15 6 9 12 81
6 16 6 7 8 81
6 17 6 3 23 81
6 18 6 3 14 81
6 19 6 12 13 81
6 20 6 6 12 81
6 21 6 12 19 81
6 23 6 1 5 81
6 24 6 7 3 81
7 0 3 11 23 329
7 1 3 5 22 329
7 2 3 10 24 329
7 3 3 1 4 329
7 5 3 10 6 329
7 6 3 6 14 329
7 8 3 12 17 329
7 9 3 8 9 329
7 10 3 3 22 329
7 11 3 8 13 329
7 12 3 4 8 329
7 14 3 7 12 329
7 15 3 9 24 329
7 16 3 7 16 329
7 17 3 3 8 329
7 18 3 3 4 329
7 19 3 12 22 329
7 20 3 6 6 329
7 21 3 12 10 329
7 22 3 12 5 329
7 23 3 1 22 329
7 24 3 7 11 329
8 0 12 11 18 314
8 1 12 5 10 314
8 2 12 10 3 314
8 3 12 1 7 314
8 4 12 7 15 314
8 5 12 10 8 314
8 6 12 6 17 314
8 7 12 3 17 314
8 9 12 8 4 314
8 11 12 8 8 314
8 12 12 4 10 314
8 13 12 9 24 314
8 14 12 7 12 314
8 15 12 9 9 314
8 16 12 7 8 314
8 17 12 3 1 314
8 18 12 3 4 314
8 19 12 12 11 314
8 20 12 6 20 314
8 21 12 12 17 314
8 22 12 12 8 314
8 23 12 1 5 314
8 24 12 7 12 314
9 0 8 11 21 677
9 1 8 5 13 677
9 2 8 10 10 677
9 3 8 1 10 677
9 4 8 7 23 677
9 5 8 10 23 677
9 6 8 6 25 677
9 7 8 3 9 677
9 8 8 12 4 677
9 10 8 3 5 677
9 11 8 8 5 677
9 12 8 4 1 677
9 13 8 9 19 677
9 14 8 7 17 677
9 15 8 9 19 677
9 16 8 7 22 677
9 17 8 3 3 677
9 18 8 3 3 677
9 20 8 6 16 677
9 21 8 12 1 677
9 22 8 12 23 677
9 23 8 1 16 677
9 24 8 7 11 677
10 0 3 11 5 465
10 1 3 5 4 465
10 2 3 10 1 465
10 3 3 1 2 465
10 4 3 7 5 465
10 5 3 10 13 465
10 6 3 6 12 465
10 7 3 3 22 465
10 9 3 8 5 465
10 12 3 4 23 465
10 13 3 9 13 465
10 14 3 7 24 465
10 15 3 9 1 465
10 16 3 7 13 465
10 17 3 3 12 465
10 18 3 3 21 465
10 19 3 12 1 465
10 20 3 6 6 465
10 21 3 12 5 465
10 22 3 12 14 465
10 23 3 1 3 465
11 0 8 11 19 789
11 1 8 5 16 789
11 2 8 10 11 789
11 4 8 7 3 789
11 5 8 10 20 789
11 6 8 6 9 789
11 7 8 3 13 789
11 8 8 12 8 789
11 9 8 8 5 789
11 13 8 9 14 789
11 14 8 7 25 789
11 15 8 9 8 789
11 16 8 7 1 789
11 17 8 3 7 789
11 18 8 3 25 789
11 19 8 12 8 789
11 20 8 6 19 789
11 21 8 12 15 789
11 22 8 12 18 789
11 23 8 1 23 789
11 24 8 7 25 789
12 0 4 11 3 498
12 1 4 5 3 498
12 2 4 10 12 498
12 3 4 1 12 498
12 4 4 7 10 498
12 5 4 10 20 498
12 6 4 6 15 498
12 7 4 3 8 498
12 8 4 12 10 498
12 9 4 8 1 498
12 10 4 3 23 498
12 13 4 9 9 498
12 14 4 7 22 498
12 15 4 9 8 498
12 16 4 7 17 498
12 18 4 3 23 498
12 19 4 12 9 498
12 20 4 6 15 498
12 22 4 12 8 498
12 23 4 1 3 498
12 24 4 7 16 498
13 0 9 11 7 688
13 1 9 5 20 688
13 2 9 10 8 688
13 3 9 1 14 688
13 4 9 7 9 688
13 5 9 10 15 688
13 6 9 6 1 688
13 8 9 12 24 688
13 9 9 8 19 688
13 10 9 3 13 688
13 11 9 8 14 688
13 12 9 4 9 688
13 15 9 9 17 688
13 16 9 7 23 688
13 17 9 3 12 688
13 18 9 3 7 688
13 19 9 12 7 688
13 20 9 6 2 688
13 21 9 12 18 688
13 22 9 12 25 688
13 23 9 1 3 688
13 24 9 7 19 688
14 0 7 11 15 736
14 2 7 10 13 736
14 3 7 1 16 736
