Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 8904
0 1 5 4 3 201
0 2 5 2 9 201
0 3 5 5 10 201
0 4 5 1 12 201
0 5 5 3 1 201
0 6 5 2 14 201
0 7 5 2 16 201
0 8 5 3 23 201
0 9 5 4 1 201
0 10 5 5 13 201
0 11 5 3 17 201
0 12 5 1 25 201
0 13 5 2 12 201
0 14 5 3 14 201
0 15 5 4 18 201
0 17 5 1 25 201
0 18 5 4 14 201
0 19 5 1 18 201
0 20 5 4 19 201
0 21 5 2 12 201
0 22 5 3 16 201
0 23 5 1 9 201
0 24 5 2 5 201
0 25 5 3 14 201
0 26 5 5 25 201
0 27 5 2 16 201
0 28 5 2 2 201
0 29 5 3 9 201
0 30 5 1 10 201
0 31 5 1 3 201
0 32 5 4 10 201
0 33 5 2 10 201
0 34 5 2 16 201
0 35 5 2 19 201
0 36 5 5 4 201
0 37 5 1 18 201
0 38 5 4 14 201
0 39 5 5 13 201
0 40 5 3 13 201
0 41 5 5 15 201
0 42 5 5 1 201
0 43 5 4 22 201
0 44 5 3 23 201
0 45 5 1 5 201
0 46 5 1 17 201
0 47 5 5 14 201
0 48 5 1 10 201
0 49 5 5 13 201
0 50 5 1 23 201
0 51 5 2 17 201
0 52 5 5 2 201
0 53 5 1 5 201
0 54 5 3 21 201
0 56 5 5 21 201
0 58 5 4 5 201
0 59 5 5 11 201
0 60 5 4 24 201
0 61 5 1 24 201
0 62 5 2 4 201
0 63 5 5 2 201
0 65 5 2 8 201
0 66 5 4 2 201
0 67 5 3 3 201
0 68 5 5 20 201
0 69 5 5 10 201
0 70 5 3 17 201
0 71 5 4 13 201
0 72 5 5 25 201
0 73 5 2 25 201
0 75 5 2 19 201
0 76 5 4 20 201
0 77 5 5 24 201
0 78 5 1 25 201
0 79 5 1 16 201
0 80 5 5 11 201
0 81 5 1 23 201
0 82 5 5 18 201
0 83 5 5 11 201
0 84 5 5 17 201
0 86 5 3 17 201
0 87 5 1 25 201
0 88 5 5 23 201
0 89 5 1 12 201
0 90 5 5 25 201
0 91 5 1 12 201
0 92 5 3 23 201
0 93 5 1 2 201
0 94 5 4 8 201
0 96 5 1 14 201
0 97 5 1 25 201
0 98 5 1 20 201
0 99 5 3 24 201
1 0 4 5 3 724
1 2 4 2 19 724
1 3 4 5 5 724
1 4 4 1 21 724
1 5 4 3 10 724
1 6 4 2 23 724
1 7 4 2 18 724
1 8 4 3 11 724
1 9 4 4 10 724
1 10 4 5 23 724
1 11 4 3 18 724
1 12 4 1 18 724
1 13 4 2 2 724
1 14 4 3 12 724
1 15 4 4 7 724
1 16 4 1 19 724
1 17 4 1 17 724
1 18 4 4 10 724
1 19 4 1 15 724
1 20 4 4 13 724
1 21 4 2 1 724
1 22 4 3 3 724
1 23 4 1 18 724
1 24 4 2 10 724
1 25 4 3 22 724
1 26 4 5 6 724
1 28 4 2 17 724
1 30 4 1 9 724
1 32 4 4 24 724
1 33 4 2 25 724
1 34 4 2 15 724
1 35 4 2 16 724
1 36 4 5 22 724
1 37 4 1 22 724
1 38 4 4 15 724
1 39 4 5 5 724
1 40 4 3 11 724
1 41 4 5 20 724
1 43 4 4 19 724
1 45 4 1 14 724
1 46 4 1 22 724
1 47 4 5 9 724
1 48 4 1 6 724
1 49 4 5 21 724
1 50 4 1 16 724
1 51 4 2 23 724
1 53 4 1 1 724
1 54 4 3 10 724
1 55 4 2 12 724
1 56 4 5 3 724
1 58 4 4 12 724
1 60 4 4 6 724
1 61 4 1 21 724
1 62 4 2 23 724
1 63 4 5 5 724
1 64 4 5 7 724
1 66 4 4 1 724
1 67 4 3 16 724
1 68 4 5 18 724
1 69 4 5 22 724
1 70 4 3 17 724
1 71 4 4 14 724
1 72 4 5 7 724
1 73 4 2 14 724
1 74 4 3 24 724
1 75 4 2 12 724
1 76 4 4 5 724
1 77 4 5 8 724
1 78 4 1 3 724
1 79 4 1 13 724
1 80 4 5 22 724
1 81 4 1 24 724
1 82 4 5 10 724
1 83 4 5 24 724
1 84 4 5 9 724
1 85 4 2 18 724
1 86 4 3 9 724
1 87 4 1 11 724
1 88 4 5 3 724
1 89 4 1 17 724
1 90 4 5 1 724
1 91 4 1 5 724
