Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 1242
0 1 7 8 5 999
0 3 7 3 2 999
0 4 7 8 18 999
0 5 7 2 22 999
0 9 7 6 15 999
0 13 7 9 22 999
0 14 7 8 15 999
0 15 7 3 10 999
0 16 7 5 7 999
0 17 7 5 2 999
0 20 7 5 2 999
0 21 7 8 9 999
0 26 7 3 12 999
0 27 7 9 16 999
0 29 7 1 2 999
0 30 7 8 21 999
0 31 7 8 20 999
0 36 7 6 21 999
0 38 7 6 13 999
0 40 7 6 9 999
0 42 7 7 25 999
0 43 7 7 24 999
0 44 7 8 25 999
0 46 7 4 11 999
0 48 7 8 10 999
0 49 7 8 10 999
1 0 8 7 5 351
1 2 8 8 15 351
1 3 8 3 20 351
1 5 8 2 9 351
1 6 8 1 25 351
1 9 8 6 8 351
1 12 8 2 20 351
1 14 8 8 5 351
1 15 8 3 18 351
1 16 8 5 10 351
1 18 8 6 16 351
1 19 8 4 12 351
1 20 8 5 22 351
1 21 8 8 8 351
1 22 8 1 17 351
1 24 8 7 16 351
1 25 8 3 16 351
1 26 8 3 24 351
1 27 8 9 7 351
1 28 8 9 19 351
1 29 8 1 16 351
1 30 8 8 9 351
1 33 8 3 22 351
1 36 8 6 7 351
1 39 8 6 25 351
1 40 8 6 25 351
1 41 8 9 4 351
1 42 8 7 14 351
1 43 8 7 22 351
1 44 8 8 3 351
1 45 8 5 5 351
1 46 8 4 17 351
1 47 8 2 1 351
1 48 8 8 16 351
2 1 8 8 15 802
2 4 8 8 18 802
2 6 8 1 17 802
2 9 8 6 18 802
2 11 8 8 5 802
2 13 8 9 18 802
2 14 8 8 8 802
2 16 8 5 1 802
2 17 8 5 22 802
2 22 8 1 2 802
2 23 8 3 4 802
2 27 8 9 24 802
2 30 8 8 19 802
2 34 8 6 13 802
2 35 8 5 6 802
2 36 8 6 18 802
2 40 8 6 9 802
2 44 8 8 12 802
2 45 8 5 1 802
2 46 8 4 21 802
2 47 8 2 17 802
2 49 8 8 16 802
3 0 3 7 2 78
