Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 294
0 6 7 12 9 347
0 7 7 4 14 347
0 8 7 12 12 347
0 9 7 13 11 347
0 13 7 15 23 347
0 16 7 3 10 347
0 18 7 2 7 347
0 20 7 8 19 347
0 22 7 15 7 347
0 23 7 9 1 347
1 3 14 10 10 801
1 4 14 7 19 801
1 10 14 2 9 801
1 11 14 6 4 801
1 12 14 3 19 801
1 13 14 15 21 801
1 15 14 2 4 801
1 16 14 3 8 801
1 18 14 2 16 801
1 19 14 15 1 801
1 21 14 2 21 801
1 22 14 15 10 801
1 23 14 9 24 801
2 3 1 10 20 848
2 4 1 7 8 848
2 5 1 12 6 848
2 6 1 12 9 848
2 7 1 4 17 848
2 9 1 13 17 848
2 11 1 6 17 848
2 14 1 8 12 848
2 15 1 2 6 848
2 17 1 1 10 848
2 20 1 8 4 848
2 22 1 15 1 848
2 23 1 9 12 848
3 1 10 14 10 608
3 2 10 1 20 608
3 4 10 7 19 608
3 6 10 12 19 608
3 7 10 4 6 608
3 9 10 13 17 608
3 12 10 3 5 608
3 13 10 15 2 608
3 15 10 2 13 608
3 17 10 1 6 608
3 18 10 2 7 608
3 19 10 15 1 608
3 20 10 8 18 608
3 22 10 15 6 608
4 1 7 14 19 408
4 2 7 1 8 408
4 3 7 10 19 408
4 5 7 12 23 408
4 7 7 4 10 408
4 9 7 13 22 408
4 10 7 2 24 408
4 13 7 15 17 408
4 14 7 8 13 408
4 16 7 3 2 408
4 20 7 8 5 408
4 21 7 2 8 408
4 24 7 11 21 408
5 2 12 1 6 844
5 4 12 7 23 844
5 8 12 12 24 844
5 9 12 13 3 844
5 10 12 2 19 844
5 13 12 15 18 844
5 14 12 8 11 844
5 15 12 2 19 844
5 16 12 3 18 844
5 17 12 1 12 844
5 18 12 2 24 844
5 20 12 8 15 844
5 22 12 15 16 844
6 0 12 7 9 542
6 2 12 1 9 542
6 3 12 10 19 542
6 8 12 12 14 542
6 14 12 8 7 542
6 15 12 2 16 542
6 23 12 9 20 542
6 24 12 11 20 542
7 0 4 7 14 684
7 2 4 1 17 684
7 3 4 10 6 684
7 4 4 7 10 684
7 8 4 12 15 684
7 10 4 2 2 684
7 15 4 2 20 684
7 16 4 3 4 684
7 19 4 15 23 684
7 20 4 8 20 684
7 22 4 15 16 684
8 0 12 7 12 214
8 5 12 12 24 214
8 6 12 12 14 214
8 7 12 4 15 214
8 9 12 13 3 214
8 11 12 6 25 214
8 12 12 3 8 214
8 13 12 15 1 214
8 21 12 2 5 214
8 22 12 15 18 214
8 24 12 11 22 214
9 0 13 7 11 208
9 2 13 1 17 208
9 3 13 10 17 208
9 4 13 7 22 208
9 5 13 12 3 208
