Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 534
0 1 5 9 21 628
0 3 5 16 7 628
0 4 5 14 12 628
0 5 5 6 23 628
0 6 5 16 2 628
0 7 5 7 7 628
0 8 5 8 24 628
0 9 5 3 19 628
0 10 5 10 13 628
0 11 5 13 17 628
0 12 5 3 10 628
0 13 5 2 12 628
0 14 5 1 21 628
0 15 5 13 20 628
0 16 5 11 5 628
0 17 5 12 19 628
0 18 5 11 7 628
0 19 5 7 2 628
0 20 5 10 15 628
0 21 5 8 7 628
0 22 5 13 8 628
0 24 5 16 12 628
1 0 9 5 21 665
1 2 9 9 9 665
1 3 9 16 13 665
1 4 9 14 1 665
1 5 9 6 25 665
1 6 9 16 3 665
1 7 9 7 20 665
1 8 9 8 12 665
1 9 9 3 10 665
1 10 9 10 3 665
1 11 9 13 7 665
1 12 9 3 23 665
1 13 9 2 20 665
1 14 9 1 19 665
1 15 9 13 7 665
1 16 9 11 5 665
1 18 9 11 15 665
1 19 9 7 9 665
1 20 9 10 14 665
1 21 9 8 5 665
1 22 9 13 16 665
1 23 9 13 18 665
1 24 9 16 22 665
2 1 9 9 9 145
2 3 9 16 17 145
2 4 9 14 12 145
2 5 9 6 15 145
2 6 9 16 12 145
2 7 9 7 4 145
2 8 9 8 11 145
2 9 9 3 15 145
2 10 9 10 16 145
2 11 9 13 9 145
2 13 9 2 25 145
2 14 9 1 5 145
2 15 9 13 21 145
2 16 9 11 17 145
2 17 9 12 25 145
2 18 9 11 21 145
2 19 9 7 11 145
2 20 9 10 11 145
2 21 9 8 3 145
2 22 9 13 18 145
2 23 9 13 20 145
2 24 9 16 16 145
3 0 16 5 7 900
3 1 16 9 13 900
3 2 16 9 17 900
3 5 16 6 25 900
3 6 16 16 8 900
3 8 16 8 11 900
3 9 16 3 2 900
3 10 16 10 16 900
3 11 16 13 7 900
3 13 16 2 22 900
3 14 16 1 11 900
3 15 16 13 1 900
3 16 16 11 11 900
