Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 308
0 1 5 5 5 888
0 2 5 7 15 888
0 4 5 6 22 888
0 5 5 5 19 888
0 6 5 3 23 888
0 7 5 1 22 888
0 9 5 7 17 888
0 10 5 5 16 888
0 11 5 2 19 888
0 12 5 2 15 888
0 14 5 7 7 888
0 17 5 2 22 888
0 18 5 3 9 888
0 19 5 6 25 888
0 21 5 6 21 888
0 23 5 4 14 888
1 0 5 5 5 947
1 4 5 6 16 947
1 7 5 1 3 947
1 9 5 7 4 947
1 12 5 2 18 947
1 16 5 6 9 947
1 17 5 2 6 947
1 18 5 3 24 947
1 20 5 6 9 947
1 22 5 6 22 947
1 23 5 4 15 947
1 24 5 2 23 947
2 0 7 5 15 642
2 4 7 6 2 642
2 7 7 1 14 642
2 12 7 2 9 642
2 14 7 7 19 642
2 18 7 3 8 642
2 21 7 6 6 642
2 22 7 6 25 642
2 24 7 2 23 642
3 5 5 5 23 493
3 6 5 3 16 493
3 8 5 2 16 493
3 9 5 7 13 493
3 10 5 5 14 493
3 14 5 7 1 493
3 16 5 6 25 493
3 17 5 2 11 493
3 18 5 3 17 493
3 20 5 6 3 493
3 21 5 6 1 493
3 22 5 6 6 493
4 0 6 5 22 752
4 1 6 5 16 752
4 2 6 7 2 752
4 5 6 5 13 752
4 7 6 1 11 752
4 9 6 7 21 752
4 10 6 5 21 752
4 13 6 7 4 752
4 14 6 7 22 752
4 15 6 3 19 752
4 16 6 6 7 752
4 21 6 6 1 752
5 0 5 5 19 344
5 3 5 5 23 344
5 4 5 6 13 344
5 6 5 3 3 344
5 8 5 2 17 344
5 9 5 7 15 344
5 12 5 2 8 344
5 14 5 7 22 344
5 15 5 3 11 344
5 16 5 6 1 344
5 18 5 3 13 344
5 20 5 6 3 344
5 21 5 6 3 344
6 0 3 5 23 969
6 3 3 5 16 969
6 5 3 5 3 969
6 9 3 7 2 969
6 10 3 5 15 969
6 14 3 7 25 969
6 15 3 3 2 969
6 16 3 6 15 969
6 17 3 2 22 969
6 18 3 3 8 969
6 19 3 6 15 969
6 20 3 6 10 969
6 21 3 6 17 969
6 22 3 6 21 969
7 0 1 5 22 242
7 1 1 5 3 242
7 2 1 7 14 242
7 4 1 6 11 242
7 8 1 2 4 242
7 13 1 7 20 242
7 14 1 7 8 242
7 21 1 6 23 242
7 22 1 6 14 242
7 23 1 4 2 242
7 24 1 2 14 242
8 3 2 5 16 958
8 5 2 5 17 958
8 7 2 1 4 958
