Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 8904
0 1 7 6 20 148
0 3 7 3 6 148
0 4 7 3 8 148
0 5 7 1 14 148
0 6 7 2 16 148
0 7 7 1 13 148
0 8 7 6 15 148
0 9 7 4 25 148
0 10 7 6 2 148
0 11 7 2 20 148
0 12 7 2 7 148
0 13 7 7 16 148
0 14 7 2 4 148
0 15 7 2 22 148
0 16 7 5 6 148
0 17 7 1 8 148
0 18 7 6 23 148
0 19 7 3 13 148
0 20 7 6 18 148
0 21 7 3 3 148
0 22 7 2 4 148
0 23 7 4 19 148
0 24 7 1 13 148
0 25 7 2 24 148
0 26 7 1 22 148
0 28 7 3 22 148
0 29 7 5 25 148
0 30 7 1 7 148
0 31 7 2 14 148
0 32 7 5 22 148
0 33 7 1 1 148
0 34 7 7 18 148
0 35 7 3 7 148
0 36 7 7 15 148
0 37 7 2 2 148
0 38 7 3 5 148
0 39 7 4 7 148
0 40 7 5 23 148
0 41 7 1 14 148
0 42 7 3 24 148
0 43 7 3 20 148
0 44 7 6 25 148
0 45 7 3 25 148
0 46 7 2 23 148
0 47 7 2 8 148
0 48 7 2 8 148
0 49 7 4 10 148
0 50 7 6 11 148
0 51 7 3 24 148
0 52 7 4 4 148
0 53 7 6 10 148
0 54 7 2 15 148
0 55 7 1 3 148
0 57 7 3 4 148
0 59 7 5 16 148
0 60 7 3 18 148
0 61 7 5 1 148
0 62 7 2 12 148
0 63 7 7 3 148
0 64 7 3 11 148
0 68 7 4 13 148
0 69 7 1 20 148
0 70 7 5 4 148
0 71 7 5 20 148
0 73 7 6 12 148
0 74 7 1 14 148
0 75 7 7 11 148
0 76 7 6 24 148
0 77 7 7 9 148
0 78 7 1 14 148
0 79 7 3 24 148
0 81 7 6 3 148
0 82 7 2 19 148
0 83 7 4 2 148
0 84 7 7 9 148
0 85 7 1 23 148
0 86 7 6 18 148
0 87 7 4 2 148
0 88 7 7 24 148
0 89 7 6 17 148
0 90 7 7 13 148
0 91 7 1 13 148
0 92 7 6 22 148
0 93 7 7 3 148
0 94 7 1 12 148
0 95 7 4 6 148
0 96 7 6 1 148
0 97 7 5 21 148
0 99 7 5 5 148
1 0 6 7 20 124
1 2 6 5 21 124
1 4 6 3 13 124
1 5 6 1 1 124
1 6 6 2 13 124
1 8 6 6 11 124
1 9 6 4 2 124
1 10 6 6 2 124
1 11 6 2 17 124
1 12 6 2 1 124
1 13 6 7 5 124
1 14 6 2 14 124
1 15 6 2 8 124
1 17 6 1 5 124
1 18 6 6 18 124
1 19 6 3 20 124
1 20 6 6 18 124
1 21 6 3 9 124
1 22 6 2 2 124
1 23 6 4 3 124
1 24 6 1 13 124
1 25 6 2 16 124
1 26 6 1 17 124
1 27 6 2 21 124
1 28 6 3 1 124
1 29 6 5 20 124
1 30 6 1 12 124
1 31 6 2 9 124
1 32 6 5 16 124
1 33 6 1 14 124
1 34 6 7 5 124
1 35 6 3 18 124
1 36 6 7 15 124
1 37 6 2 3 124
1 38 6 3 20 124
1 39 6 4 23 124
1 40 6 5 15 124
1 41 6 1 15 124
1 42 6 3 3 124
1 43 6 3 21 124
1 44 6 6 4 124
1 45 6 3 9 124
1 46 6 2 16 124
1 47 6 2 11 124
1 48 6 2 20 124
1 49 6 4 9 124
1 50 6 6 11 124
1 51 6 3 3 124
1 52 6 4 24 124
1 55 6 1 2 124
1 56 6 4 22 124
1 57 6 3 16 124
1 58 6 4 9 124
1 59 6 5 10 124
1 60 6 3 6 124
1 61 6 5 5 124
1 62 6 2 3 124
1 63 6 7 13 124
1 64 6 3 18 124
1 65 6 3 18 124
1 66 6 6 5 124
1 67 6 6 20 124
1 68 6 4 5 124
1 69 6 1 3 124
1 70 6 5 3 124
1 71 6 5 17 124
1 73 6 6 16 124
1 74 6 1 2 124
1 75 6 7 14 124
1 76 6 6 9 124
1 77 6 7 3 124
1 78 6 1 9 124
1 80 6 1 19 124
1 81 6 6 19 124
1 82 6 2 8 124
1 83 6 4 21 124
1 84 6 7 2 124
1 85 6 1 25 124
1 86 6 6 17 124
1 87 6 4 15 124
1 88 6 7 16 124
1 89 6 6 16 124
1 90 6 7 13 124
1 92 6 6 20 124
1 93 6 7 22 124
