Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 542
0 1 3 2 9 510
0 2 3 1 14 510
0 3 3 1 20 510
0 4 3 2 15 510
0 5 3 4 11 510
0 6 3 4 25 510
0 7 3 5 20 510
0 8 3 2 15 510
0 9 3 4 2 510
0 10 3 3 14 510
0 11 3 1 21 510
0 12 3 4 25 510
0 13 3 2 15 510
0 14 3 1 14 510
0 15 3 3 15 510
0 16 3 4 9 510
0 17 3 1 4 510
0 18 3 1 20 510
0 19 3 1 22 510
0 20 3 4 14 510
0 21 3 5 2 510
0 22 3 5 18 510
0 23 3 4 1 510
0 24 3 3 4 510
1 0 2 3 9 241
1 2 2 1 3 241
1 3 2 1 24 241
1 4 2 2 9 241
1 5 2 4 14 241
1 6 2 4 5 241
1 7 2 5 21 241
1 8 2 2 4 241
1 9 2 4 5 241
1 10 2 3 11 241
1 11 2 1 24 241
1 13 2 2 14 241
1 14 2 1 5 241
1 15 2 3 3 241
1 16 2 4 19 241
1 17 2 1 3 241
1 18 2 1 17 241
1 19 2 1 19 241
1 20 2 4 16 241
1 21 2 5 20 241
1 22 2 5 18 241
1 24 2 3 3 241
2 0 1 3 14 731
2 1 1 2 3 731
2 3 1 1 13 731
2 4 1 2 10 731
2 6 1 4 7 731
2 7 1 5 19 731
2 8 1 2 10 731
2 9 1 4 20 731
2 10 1 3 23 731
2 11 1 1 2 731
2 12 1 4 2 731
2 13 1 2 16 731
2 14 1 1 17 731
2 15 1 3 9 731
2 16 1 4 5 731
2 17 1 1 14 731
2 18 1 1 24 731
2 19 1 1 23 731
2 20 1 4 7 731
2 21 1 5 6 731
2 22 1 5 12 731
2 23 1 4 22 731
2 24 1 3 25 731
3 0 1 3 20 361
3 1 1 2 24 361
3 2 1 1 13 361
3 4 1 2 5 361
3 5 1 4 7 361
3 6 1 4 25 361
3 7 1 5 15 361
3 8 1 2 24 361
3 10 1 3 6 361
3 11 1 1 12 361
3 12 1 4 14 361
3 13 1 2 22 361
3 14 1 1 8 361
3 15 1 3 20 361
3 16 1 4 7 361
3 17 1 1 10 361
3 18 1 1 18 361
3 19 1 1 15 361
3 20 1 4 21 361
3 21 1 5 22 361
3 23 1 4 13 361
3 24 1 3 22 361
4 0 2 3 15 466
4 1 2 2 9 466
4 2 2 1 10 466
4 3 2 1 5 466
4 5 2 4 7 466
4 6 2 4 1 466
4 7 2 5 8 466
4 9 2 4 4 466
4 10 2 3 25 466
4 11 2 1 5 466
4 12 2 4 11 466
4 13 2 2 19 466
4 14 2 1 7 466
4 15 2 3 11 466
4 16 2 4 2 466
4 18 2 1 7 466
4 19 2 1 25 466
4 20 2 4 14 466
4 21 2 5 9 466
4 22 2 5 1 466
4 23 2 4 15 466
4 24 2 3 18 466
5 0 4 3 11 273
5 1 4 2 14 273
5 3 4 1 7 273
