Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 542
0 1 11 13 10 810
0 2 11 11 15 810
0 3 11 3 2 810
0 4 11 2 15 810
0 5 11 4 4 810
0 7 11 3 10 810
0 8 11 13 17 810
0 9 11 13 2 810
0 10 11 6 20 810
0 12 11 2 16 810
0 13 11 10 9 810
0 14 11 8 17 810
0 15 11 1 10 810
0 16 11 2 6 810
0 17 11 13 24 810
0 18 11 1 17 810
0 19 11 10 7 810
0 20 11 10 3 810
0 21 11 9 2 810
0 22 11 9 25 810
0 23 11 9 1 810
0 24 11 7 14 810
1 0 13 11 10 500
1 2 13 11 20 500
1 3 13 3 24 500
1 4 13 2 17 500
1 5 13 4 3 500
1 6 13 7 5 500
1 7 13 3 24 500
1 8 13 13 23 500
1 9 13 13 7 500
1 10 13 6 18 500
1 11 13 4 25 500
1 12 13 2 21 500
1 14 13 8 3 500
1 15 13 1 15 500
1 16 13 2 25 500
1 17 13 13 5 500
1 18 13 1 21 500
1 19 13 10 1 500
1 20 13 10 3 500
1 21 13 9 25 500
1 22 13 9 16 500
1 23 13 9 21 500
1 24 13 7 14 500
2 0 11 11 15 139
2 1 11 13 20 139
2 3 11 3 14 139
2 5 11 4 21 139
2 6 11 7 16 139
2 7 11 3 17 139
2 8 11 13 25 139
2 10 11 6 7 139
2 11 11 4 5 139
2 12 11 2 18 139
2 13 11 10 10 139
2 14 11 8 21 139
2 16 11 2 11 139
2 17 11 13 9 139
2 18 11 1 19 139
2 19 11 10 17 139
2 20 11 10 12 139
2 21 11 9 24 139
2 22 11 9 15 139
2 23 11 9 22 139
2 24 11 7 14 139
3 0 3 11 2 751
3 1 3 13 24 751
3 2 3 11 14 751
3 4 3 2 7 751
3 5 3 4 8 751
3 7 3 3 23 751
3 8 3 13 11 751
3 9 3 13 17 751
3 10 3 6 16 751
3 11 3 4 18 751
3 13 3 10 14 751
3 14 3 8 9 751
3 15 3 1 15 751
3 16 3 2 13 751
3 17 3 13 2 751
3 18 3 1 10 751
3 20 3 10 8 751
3 21 3 9 6 751
3 23 3 9 1 751
3 24 3 7 4 751
4 0 2 11 15 641
4 1 2 13 17 641
4 3 2 3 7 641
4 5 2 4 24 641
4 6 2 7 15 641
4 7 2 3 21 641
4 8 2 13 21 641
4 9 2 13 22 641
4 10 2 6 22 641
4 12 2 2 18 641
4 13 2 10 1 641
4 14 2 8 19 641
4 15 2 1 11 641
4 16 2 2 25 641
4 17 2 13 7 641
4 18 2 1 8 641
4 19 2 10 1 641
4 20 2 10 4 641
4 22 2 9 3 641
4 23 2 9 15 641
5 0 4 11 4 147
5 1 4 13 3 147
5 2 4 11 21 147
5 3 4 3 8 147
5 4 4 2 24 147
5 6 4 7 1 147
5 7 4 3 17 147
5 8 4 13 15 147
5 9 4 13 9 147
5 10 4 6 10 147
