Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 286
0 5 6 10 18 206
0 8 6 5 1 206
0 11 6 5 2 206
0 16 6 4 14 206
0 19 6 7 13 206
0 20 6 5 23 206
0 21 6 5 16 206
0 22 6 2 3 206
1 2 5 6 6 890
1 4 5 4 17 890
1 5 5 10 24 890
1 11 5 5 14 890
1 15 5 2 16 890
1 17 5 3 9 890
1 18 5 7 23 890
1 19 5 7 6 890
1 20 5 5 21 890
1 21 5 5 17 890
1 22 5 2 7 890
1 23 5 5 24 890
2 1 6 5 6 483
2 3 6 7 3 483
2 6 6 3 1 483
2 7 6 2 17 483
2 10 6 1 7 483
2 11 6 5 9 483
2 17 6 3 21 483
2 18 6 7 7 483
2 20 6 5 7 483
2 23 6 5 6 483
2 24 6 10 16 483
3 2 7 6 3 202
3 11 7 5 1 202
3 12 7 5 5 202
3 16 7 4 6 202
3 23 7 5 10 202
3 24 7 10 13 202
4 1 4 5 17 102
4 5 4 10 6 102
4 6 4 3 25 102
4 10 4 1 5 102
4 11 4 5 5 102
4 12 4 5 4 102
4 13 4 1 5 102
4 14 4 9 2 102
4 15 4 2 18 102
4 18 4 7 9 102
4 19 4 7 8 102
4 20 4 5 25 102
4 21 4 5 4 102
4 24 4 10 2 102
5 0 10 6 18 991
5 1 10 5 24 991
5 4 10 4 6 991
5 7 10 2 8 991
5 9 10 4 10 991
5 12 10 5 10 991
5 13 10 1 15 991
5 14 10 9 20 991
5 15 10 2 25 991
5 17 10 3 18 991
5 18 10 7 18 991
5 19 10 7 22 991
5 21 10 5 12 991
5 22 10 2 18 991
5 24 10 10 25 991
6 2 3 6 1 434
6 4 3 4 25 434
6 7 3 2 24 434
6 8 3 5 15 434
6 9 3 4 5 434
6 11 3 5 1 434
6 13 3 1 20 434
6 15 3 2 13 434
6 17 3 3 1 434
6 20 3 5 23 434
6 23 3 5 3 434
6 24 3 10 15 434
7 2 2 6 17 935
7 5 2 10 8 935
7 6 2 3 24 935
7 10 2 1 9 935
7 11 2 5 24 935
7 13 2 1 8 935
7 14 2 9 11 935
7 16 2 4 15 935
7 17 2 3 22 935
7 19 2 7 5 935
7 20 2 5 12 935
7 21 2 5 9 935
7 23 2 5 23 935
8 0 5 6 1 868
8 6 5 3 15 868
8 11 5 5 11 868
8 12 5 5 3 868
8 13 5 1 10 868
8 15 5 2 13 868
8 17 5 3 13 868
8 19 5 7 23 868
8 20 5 5 23 868
8 23 5 5 18 868
9 5 4 10 10 106
9 6 4 3 5 106
9 11 4 5 23 106
9 12 4 5 18 106
9 13 4 1 13 106
9 15 4 2 9 106
9 16 4 4 4 106
9 19 4 7 15 106
9 21 4 5 13 106
9 23 4 5 20 106
10 2 1 6 7 198
10 4 1 4 5 198
10 7 1 2 9 198
10 13 1 1 24 198
10 15 1 2 9 198
10 16 1 4 10 198
10 17 1 3 2 198
10 23 1 5 16 198
11 0 5 6 2 361
11 1 5 5 14 361
11 2 5 6 9 361
11 3 5 7 1 361
11 4 5 4 5 361
11 6 5 3 1 361
11 7 5 2 24 361
11 8 5 5 11 361
11 9 5 4 23 361
11 12 5 5 17 361
11 13 5 1 16 361
11 14 5 9 22 361
11 16 5 4 17 361
11 17 5 3 8 361
11 18 5 7 12 361
11 19 5 7 22 361
11 20 5 5 2 361
11 22 5 2 24 361
11 23 5 5 7 361
11 24 5 10 24 361
12 3 5 7 5 595
12 4 5 4 4 595
12 5 5 10 10 595
12 8 5 5 3 595
12 9 5 4 18 595
12 11 5 5 17 595
12 15 5 2 13 595
12 18 5 7 12 595
12 19 5 7 19 595
12 20 5 5 11 595
12 23 5 5 23 595
13 4 1 4 5 981
13 5 1 10 15 981
13 6 1 3 20 981
13 7 1 2 8 981
13 8 1 5 10 981
13 9 1 4 13 981
13 10 1 1 24 981
13 11 1 5 16 981
13 14 1 9 5 981
13 15 1 2 6 981
13 16 1 4 14 981
13 17 1 3 8 981
13 18 1 7 2 981
13 19 1 7 3 981
13 23 1 5 5 981
14 4 9 4 2 941
14 5 9 10 20 941
14 7 9 2 11 941
14 11 9 5 22 941
14 13 9 1 5 941
14 15 9 2 22 941
14 19 9 7 8 941
14 20 9 5 16 941
15 1 2 5 16 172
15 4 2 4 18 172
15 5 2 10 25 172
15 6 2 3 13 172
15 8 2 5 13 172
15 9 2 4 9 172
15 10 2 1 9 172
15 12 2 5 13 172
15 13 2 1 6 172
15 14 2 9 22 172
15 17 2 3 3 172
15 24 2 10 25 172
16 0 4 6 14 953
16 3 4 7 6 953
16 7 4 2 15 953
16 9 4 4 4 953
16 10 4 1 10 953
16 11 4 5 17 953
16 13 4 1 14 953
16 17 4 3 22 953
16 24 4 10 5 953
17 1 3 5 9 796
17 2 3 6 21 796
17 5 3 10 18 796
17 6 3 3 1 796
17 7 3 2 22 796
17 8 3 5 13 796
17 10 3 1 2 796
17 11 3 5 8 796
17 13 3 1 8 796
17 15 3 2 3 796
17 16 3 4 22 796
17 18 3 7 14 796
17 22 3 2 9 796
17 23 3 5 3 796
17 24 3 10 16 796
18 1 7 5 23 68
18 2 7 6 7 68
18 4 7 4 9 68
18 5 7 10 18 68
18 11 7 5 12 68
18 12 7 5 12 68
18 13 7 1 2 68
18 17 7 3 14 68
18 24 7 10 25 68
19 0 7 6 13 201
19 1 7 5 6 201
19 4 7 4 8 201
19 5 7 10 22 201
19 7 7 2 5 201
19 8 7 5 23 201
19 9 7 4 15 201
19 11 7 5 22 201
