Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 270
0 2 11 13 16 782
0 4 11 6 4 782
0 7 11 10 17 782
0 10 11 9 13 782
0 11 11 1 24 782
0 13 11 6 25 782
0 15 11 13 4 782
0 16 11 7 19 782
0 20 11 12 17 782
0 21 11 2 20 782
0 24 11 11 25 782
1 2 5 13 12 920
1 4 5 6 16 920
1 7 5 10 23 920
1 8 5 9 15 920
1 13 5 6 2 920
1 15 5 13 4 920
1 16 5 7 21 920
1 22 5 12 16 920
1 24 5 11 9 920
2 0 13 11 16 660
2 1 13 5 12 660
2 5 13 1 20 660
2 6 13 11 2 660
2 9 13 5 22 660
2 10 13 9 6 660
2 12 13 5 2 660
2 20 13 12 6 660
2 24 13 11 11 660
3 4 3 6 6 95
3 5 3 1 22 95
3 8 3 9 2 95
3 11 3 1 5 95
3 15 3 13 2 95
3 16 3 7 24 95
3 17 3 2 3 95
3 19 3 13 13 95
3 24 3 11 10 95
4 0 6 11 4 191
4 1 6 5 16 191
4 3 6 3 6 191
4 6 6 11 19 191
4 10 6 9 2 191
4 13 6 6 17 191
4 14 6 13 24 191
4 15 6 13 11 191
4 16 6 7 24 191
4 17 6 2 7 191
4 18 6 4 17 191
4 22 6 12 3 191
4 23 6 11 14 191
4 24 6 11 20 191
5 2 1 13 20 615
5 3 1 3 22 615
5 6 1 11 16 615
5 7 1 10 19 615
5 9 1 5 18 615
5 10 1 9 2 615
5 12 1 5 25 615
5 15 1 13 4 615
5 16 1 7 5 615
5 17 1 2 8 615
5 19 1 13 9 615
5 20 1 12 25 615
5 22 1 12 22 615
5 23 1 11 12 615
5 24 1 11 10 615
6 2 11 13 2 226
6 4 11 6 19 226
6 5 11 1 16 226
6 11 11 1 11 226
6 12 11 5 14 226
6 14 11 13 22 226
6 16 11 7 2 226
6 17 11 2 10 226
6 22 11 12 2 226
7 0 10 11 17 788
7 1 10 5 23 788
7 5 10 1 19 788
7 9 10 5 9 788
7 11 10 1 8 788
7 13 10 6 10 788
7 16 10 7 14 788
7 24 10 11 1 788
8 1 9 5 15 965
8 3 9 3 2 965
8 11 9 1 2 965
8 12 9 5 4 965
8 14 9 13 8 965
8 15 9 13 25 965
8 17 9 2 1 965
8 19 9 13 19 965
8 24 9 11 12 965
9 2 5 13 22 750
9 5 5 1 18 750
9 7 5 10 9 750
9 11 5 1 9 750
9 12 5 5 20 750
9 14 5 13 21 750
9 15 5 13 1 750
9 17 5 2 3 750
9 18 5 4 16 750
9 20 5 12 7 750
9 22 5 12 16 750
9 24 5 11 23 750
10 0 9 11 13 641
10 2 9 13 6 641
10 4 9 6 2 641
10 5 9 1 2 641
10 11 9 1 11 641
10 12 9 5 9 641
10 13 9 6 8 641
10 16 9 7 13 641
10 18 9 4 8 641
10 19 9 13 3 641
10 20 9 12 7 641
10 23 9 11 2 641
11 0 1 11 24 163
11 3 1 3 5 163
11 6 1 11 11 163
11 7 1 10 8 163
11 8 1 9 2 163
11 9 1 5 9 163
11 10 1 9 11 163
11 14 1 13 5 163
11 15 1 13 8 163
11 16 1 7 15 163
12 2 5 13 2 171
12 5 5 1 25 171
12 6 5 11 14 171
12 8 5 9 4 171
12 9 5 5 20 171
12 10 5 9 9 171
12 14 5 13 17 171
12 15 5 13 15 171
12 20 5 12 23 171
12 21 5 2 3 171
12 24 5 11 1 171
13 0 6 11 25 985
13 1 6 5 2 985
13 4 6 6 17 985
13 7 6 10 10 985
13 10 6 9 8 985
13 17 6 2 14 985
13 18 6 4 13 985
13 22 6 12 4 985
14 4 13 6 24 694
14 6 13 11 22 694
14 8 13 9 8 694
14 9 13 5 21 694
14 11 13 1 5 694
14 12 13 5 17 694
14 15 13 13 20 694
14 22 13 12 9 694
15 0 13 11 4 76
15 1 13 5 4 76
15 3 13 3 2 76
15 4 13 6 11 76
15 5 13 1 4 76
15 8 13 9 25 76
15 9 13 5 1 76
15 11 13 1 8 76
15 12 13 5 15 76
15 14 13 13 20 76
15 16 13 7 3 76
15 17 13 2 21 76
15 18 13 4 21 76
15 19 13 13 4 76
15 20 13 12 6 76
15 21 13 2 17 76
15 22 13 12 13 76
15 23 13 11 12 76
15 24 13 11 9 76
16 0 7 11 19 232
16 1 7 5 21 232
16 3 7 3 24 232
16 4 7 6 24 232
16 5 7 1 5 232
16 6 7 11 2 232
16 7 7 10 14 232
16 10 7 9 13 232
16 11 7 1 15 232
16 15 7 13 3 232
16 17 7 2 15 232
16 20 7 12 14 232
16 22 7 12 4 232
16 23 7 11 8 232
16 24 7 11 15 232
17 3 2 3 3 803
17 4 2 6 7 803
17 5 2 1 8 803
17 6 2 11 10 803
17 8 2 9 1 803
17 9 2 5 3 803
17 13 2 6 14 803
17 15 2 13 21 803
17 16 2 7 15 803
17 18 2 4 22 803
17 19 2 13 7 803
17 20 2 12 10 803
18 4 4 6 17 854
18 9 4 5 16 854
18 10 4 9 8 854
18 13 4 6 13 854
18 15 4 13 21 854
18 17 4 2 22 854
18 21 4 2 5 854
19 3 13 3 13 329
19 5 13 1 9 329
19 8 13 9 19 329
19 10 13 9 3 329
19 15 13 13 4 329
19 17 13 2 7 329
19 21 13 2 17 329
19 22 13 12 2 329
19 23 13 11 25 329
19 24 13 11 22 329
20 0 12 11 17 993
20 2 12 13 6 993
20 5 12 1 25 993
20 9 12 5 7 993
20 10 12 9 7 993
20 12 12 5 23 993
20 15 12 13 6 993
20 16 12 7 14 993
20 17 12 2 10 993
20 23 12 11 12 993
21 0 2 11 20 209
21 12 2 5 3 209
21 15 2 13 17 209
21 18 2 4 5 209
21 19 2 13 17 209
21 22 2 12 20 209
21 23 2 11 21 209
21 24 2 11 15 209
22 1 12 5 16 715
22 4 12 6 3 715
22 5 12 1 22 715
22 6 12 11 2 715
22 9 12 5 16 715
22 13 12 6 4 715
22 14 12 13 9 715
22 15 12 13 13 715
22 16 12 7 4 715
22 19 12 13 2 715
22 21 12 2 20 715
22 24 12 11 9 715
23 4 11 6 14 884
23 5 11 1 12 884
23 10 11 9 2 884
23 15 11 13 12 884
23 16 11 7 8 884
23 19 11 13 25 884
23 20 11 12 12 884
23 21 11 2 21 884
24 0 11 11 25 687
24 1 11 5 9 687
24 2 11 13 11 687
24 3 11 3 10 687
24 4 11 6 20 687
24 5 11 1 10 687
24 7 11 10 1 687
24 8 11 9 12 687
24 9 11 5 23 687
24 12 11 5 1 687
24 15 11 13 9 687
24 16 11 7 15 687
24 19 11 13 22 687
24 21 11 2 15 687
24 22 11 12 9 687
