Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 1214
0 1 2 2 19 187
0 2 2 3 2 187
0 4 2 5 24 187
0 5 2 5 1 187
0 8 2 3 17 187
0 9 2 2 15 187
0 10 2 5 23 187
0 11 2 3 4 187
0 13 2 5 10 187
0 14 2 3 8 187
0 16 2 3 1 187
0 20 2 2 11 187
0 21 2 4 21 187
0 24 2 5 23 187
0 26 2 1 23 187
0 27 2 4 23 187
0 28 2 3 4 187
0 29 2 4 18 187
0 32 2 3 20 187
0 34 2 4 23 187
0 36 2 4 21 187
0 41 2 2 12 187
0 43 2 5 8 187
0 45 2 3 13 187
0 46 2 4 3 187
0 48 2 3 17 187
1 0 2 2 19 498
1 6 2 2 7 498
1 8 2 3 11 498
1 11 2 3 6 498
1 12 2 3 1 498
1 14 2 3 17 498
1 15 2 1 6 498
1 16 2 3 9 498
1 17 2 5 20 498
1 19 2 2 11 498
1 21 2 4 8 498
1 22 2 3 9 498
1 23 2 1 19 498
1 24 2 5 13 498
1 25 2 4 9 498
1 26 2 1 15 498
1 28 2 3 7 498
1 30 2 1 9 498
1 31 2 4 25 498
1 36 2 4 21 498
1 38 2 5 21 498
1 39 2 2 5 498
1 41 2 2 1 498
1 42 2 1 12 498
1 43 2 5 7 498
1 45 2 3 25 498
1 46 2 4 14 498
1 47 2 3 6 498
1 49 2 2 19 498
2 0 3 2 2 828
2 3 3 5 14 828
2 10 3 5 15 828
2 11 3 3 13 828
2 12 3 3 20 828
2 13 3 5 18 828
2 17 3 5 7 828
2 18 3 3 10 828
2 22 3 3 7 828
2 23 3 1 14 828
2 25 3 4 6 828
2 26 3 1 6 828
2 27 3 4 7 828
2 28 3 3 16 828
2 31 3 4 8 828
2 32 3 3 2 828
2 33 3 5 5 828
2 35 3 3 7 828
2 36 3 4 25 828
2 37 3 5 3 828
2 38 3 5 20 828
2 40 3 5 24 828
2 42 3 1 7 828
2 43 3 5 24 828
2 45 3 3 16 828
2 46 3 4 17 828
2 47 3 3 18 828
2 48 3 3 18 828
3 33 5 5 14 667
3 2 5 3 14 667
3 35 5 3 6 667
3 4 5 5 4 667
3 38 5 5 16 667
3 7 5 1 18 667
3 8 5 3 23 667
3 9 5 2 20 667
3 39 5 2 16 667
3 34 5 4 12 667
3 14 5 3 5 667
3 15 5 1 1 667
3 17 5 5 8 667
3 18 5 3 13 667
3 40 5 5 4 667
3 46 5 4 1 667
3 41 5 2 16 667
3 24 5 5 9 667
3 47 5 3 13 667
3 30 5 1 12 667
4 0 5 2 24 417
4 3 5 5 4 417
4 5 5 5 24 417
4 6 5 2 11 417
4 7 5 1 10 417
4 10 5 5 8 417
4 15 5 1 9 417
4 18 5 3 7 417
4 19 5 2 21 417
4 23 5 1 9 417
4 27 5 4 13 417
4 28 5 3 1 417
4 29 5 4 8 417
4 32 5 3 23 417
4 37 5 5 17 417
4 39 5 2 13 417
4 40 5 5 2 417
4 41 5 2 7 417
4 43 5 5 12 417
4 46 5 4 17 417
4 47 5 3 24 417
4 48 5 3 15 417
5 0 5 2 1 65
5 34 5 4 21 65
5 27 5 4 15 65
5 4 5 5 24 65
5 37 5 5 8 65
5 38 5 5 19 65
5 8 5 3 1 65
5 42 5 1 7 65
5 43 5 5 11 65
5 12 5 3 2 65
5 47 5 3 9 65
5 16 5 3 16 65
5 40 5 5 13 65
5 18 5 3 3 65
5 19 5 2 18 65
5 22 5 3 4 65
5 26 5 1 2 65
5 15 5 1 19 65
5 28 5 3 21 65
5 30 5 1 8 65
6 1 2 2 7 824
6 4 2 5 11 824
6 7 2 1 11 824
6 12 2 3 10 824
6 13 2 5 25 824
6 14 2 3 25 824
6 15 2 1 10 824
6 16 2 3 5 824
6 17 2 5 15 824
6 20 2 2 19 824
6 21 2 4 14 824
6 23 2 1 19 824
6 28 2 3 3 824
6 31 2 4 22 824
6 32 2 3 4 824
6 33 2 5 15 824
6 36 2 4 12 824
6 41 2 2 25 824
6 42 2 1 17 824
6 43 2 5 6 824
6 44 2 3 6 824
6 46 2 4 20 824
6 47 2 3 14 824
6 48 2 3 16 824
7 3 1 5 18 310
7 4 1 5 10 310
7 6 1 2 11 310
7 8 1 3 2 310
7 9 1 2 7 310
