Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 2204
0 2 9 6 17 223
0 3 9 10 20 223
0 4 9 1 9 223
0 5 9 1 15 223
0 6 9 8 15 223
0 7 9 8 24 223
0 8 9 1 22 223
0 9 9 3 3 223
0 10 9 11 16 223
0 11 9 3 20 223
0 12 9 5 13 223
0 13 9 7 19 223
0 14 9 1 10 223
0 15 9 6 25 223
0 17 9 9 9 223
0 18 9 8 23 223
0 19 9 9 8 223
0 20 9 2 12 223
0 21 9 8 16 223
0 22 9 3 14 223
0 23 9 5 25 223
0 24 9 5 1 223
0 26 9 7 18 223
0 27 9 6 17 223
0 28 9 1 22 223
0 29 9 1 21 223
0 30 9 10 22 223
0 32 9 11 20 223
0 33 9 5 25 223
0 34 9 7 6 223
0 35 9 11 4 223
0 36 9 7 10 223
0 37 9 4 25 223
0 38 9 8 2 223
0 39 9 5 22 223
0 40 9 10 25 223
0 41 9 10 3 223
0 42 9 1 7 223
0 43 9 5 12 223
0 44 9 3 20 223
0 46 9 11 11 223
0 47 9 3 10 223
0 48 9 4 2 223
0 49 9 10 22 223
1 2 10 6 12 325
1 3 10 10 2 325
1 4 10 1 2 325
1 5 10 1 10 325
1 6 10 8 14 325
1 7 10 8 11 325
1 9 10 3 23 325
1 10 10 11 15 325
1 11 10 3 5 325
1 12 10 5 6 325
1 14 10 1 21 325
1 15 10 6 1 325
1 16 10 4 4 325
1 17 10 9 12 325
1 19 10 9 10 325
1 20 10 2 22 325
1 21 10 8 4 325
1 22 10 3 3 325
1 23 10 5 3 325
1 24 10 5 11 325
1 25 10 4 10 325
1 26 10 7 13 325
1 27 10 6 16 325
1 28 10 1 9 325
1 31 10 7 1 325
1 34 10 7 15 325
1 35 10 11 18 325
1 36 10 7 17 325
1 37 10 4 21 325
1 38 10 8 16 325
1 39 10 5 14 325
1 40 10 10 11 325
1 41 10 10 4 325
1 42 10 1 4 325
1 43 10 5 12 325
1 44 10 3 7 325
1 45 10 11 14 325
1 46 10 11 18 325
1 47 10 3 3 325
1 48 10 4 22 325
1 49 10 10 10 325
2 0 6 9 17 540
2 1 6 10 12 540
2 3 6 10 24 540
2 4 6 1 19 540
2 5 6 1 1 540
2 6 6 8 19 540
2 7 6 8 22 540
2 8 6 1 13 540
2 9 6 3 23 540
2 10 6 11 4 540
2 11 6 3 14 540
2 12 6 5 13 540
2 13 6 7 13 540
2 14 6 1 25 540
2 15 6 6 1 540
2 16 6 4 20 540
2 17 6 9 2 540
2 18 6 8 2 540
2 19 6 9 25 540
2 20 6 2 24 540
2 21 6 8 3 540
2 22 6 3 16 540
2 23 6 5 7 540
2 24 6 5 15 540
2 25 6 4 21 540
2 26 6 7 15 540
2 27 6 6 25 540
2 28 6 1 13 540
2 29 6 1 20 540
2 30 6 10 10 540
2 31 6 7 18 540
2 32 6 11 8 540
2 33 6 5 18 540
2 34 6 7 19 540
2 35 6 11 7 540
2 36 6 7 9 540
2 39 6 5 7 540
2 40 6 10 20 540
2 41 6 10 6 540
2 42 6 1 9 540
2 43 6 5 8 540
2 44 6 3 8 540
2 45 6 11 2 540
2 46 6 11 14 540
2 47 6 3 10 540
2 48 6 4 1 540
2 49 6 10 14 540
3 0 10 9 20 504
3 1 10 10 2 504
3 2 10 6 24 504
3 4 10 1 22 504
3 5 10 1 19 504
3 6 10 8 14 504
3 8 10 1 10 504
3 9 10 3 14 504
3 10 10 11 21 504
3 11 10 3 15 504
3 12 10 5 6 504
3 13 10 7 9 504
3 14 10 1 23 504
3 15 10 6 15 504
3 16 10 4 19 504
3 17 10 9 13 504
3 18 10 8 4 504
3 19 10 9 15 504
3 20 10 2 2 504
3 21 10 8 24 504
3 22 10 3 14 504
3 23 10 5 14 504
3 24 10 5 17 504
3 25 10 4 20 504
3 26 10 7 22 504
3 27 10 6 24 504
3 28 10 1 20 504
3 29 10 1 7 504
3 30 10 10 9 504
3 31 10 7 5 504
3 32 10 11 4 504
3 33 10 5 18 504
3 34 10 7 25 504
3 35 10 11 1 504
3 36 10 7 7 504
3 37 10 4 25 504
3 38 10 8 11 504
3 39 10 5 9 504
3 40 10 10 10 504
3 41 10 10 20 504
3 42 10 1 5 504
3 43 10 5 15 504
3 45 10 11 20 504
3 47 10 3 19 504
3 48 10 4 15 504
3 49 10 10 2 504
4 0 1 9 9 891
4 1 1 10 2 891
4 2 1 6 19 891
4 3 1 10 22 891
4 6 1 8 24 891
4 7 1 8 10 891
4 8 1 1 3 891
4 9 1 3 15 891
4 10 1 11 18 891
4 11 1 3 9 891
4 14 1 1 13 891
4 15 1 6 18 891
4 16 1 4 9 891
4 17 1 9 25 891
4 18 1 8 10 891
4 19 1 9 6 891
4 20 1 2 7 891
4 21 1 8 18 891
4 22 1 3 21 891
4 23 1 5 19 891
4 24 1 5 8 891
4 25 1 4 18 891
4 26 1 7 8 891
4 27 1 6 4 891
4 28 1 1 9 891
4 29 1 1 6 891
4 30 1 10 1 891
4 31 1 7 22 891
4 33 1 5 7 891
4 34 1 7 9 891
4 35 1 11 9 891
4 36 1 7 3 891
4 37 1 4 23 891
4 38 1 8 11 891
4 40 1 10 13 891
4 41 1 10 22 891
4 43 1 5 24 891
4 44 1 3 5 891
4 45 1 11 20 891
4 47 1 3 8 891
4 48 1 4 5 891
4 49 1 10 8 891
5 0 1 9 15 865
5 1 1 10 10 865
5 2 1 6 1 865
5 3 1 10 19 865
5 6 1 8 2 865
5 7 1 8 5 865
5 8 1 1 11 865
5 9 1 3 8 865
5 10 1 11 13 865
5 11 1 3 3 865
5 12 1 5 19 865
5 13 1 7 6 865
5 14 1 1 15 865
5 16 1 4 9 865
5 17 1 9 7 865
5 18 1 8 10 865
5 19 1 9 5 865
5 20 1 2 1 865
5 22 1 3 22 865
5 23 1 5 21 865
5 24 1 5 7 865
5 25 1 4 2 865
5 26 1 7 14 865
5 27 1 6 14 865
5 28 1 1 14 865
5 29 1 1 9 865
5 30 1 10 24 865
5 31 1 7 3 865
5 32 1 11 8 865
5 33 1 5 21 865
5 34 1 7 12 865
5 35 1 11 23 865
5 36 1 7 15 865
5 37 1 4 18 865
5 38 1 8 15 865
5 39 1 5 16 865
5 40 1 10 18 865
5 42 1 1 1 865
5 43 1 5 8 865
5 45 1 11 20 865
5 46 1 11 10 865
5 47 1 3 5 865
5 48 1 4 9 865
5 49 1 10 8 865
6 0 8 9 15 231
6 1 8 10 14 231
6 2 8 6 19 231
6 3 8 10 14 231
6 4 8 1 24 231
6 5 8 1 2 231
6 9 8 3 5 231
6 10 8 11 6 231
6 11 8 3 21 231
6 12 8 5 16 231
6 13 8 7 12 231
6 14 8 1 15 231
6 15 8 6 21 231
6 17 8 9 2 231
6 18 8 8 7 231
6 19 8 9 17 231
6 20 8 2 1 231
6 21 8 8 15 231
6 22 8 3 19 231
6 23 8 5 13 231
6 24 8 5 5 231
6 25 8 4 13 231
6 26 8 7 5 231
6 27 8 6 25 231
6 28 8 1 8 231
6 29 8 1 11 231
6 30 8 10 2 231
6 31 8 7 22 231
6 32 8 11 22 231
6 33 8 5 17 231
6 35 8 11 13 231
6 36 8 7 13 231
6 37 8 4 13 231
6 38 8 8 23 231
6 39 8 5 19 231
6 40 8 10 19 231
6 41 8 10 6 231
6 42 8 1 16 231
6 43 8 5 4 231
6 44 8 3 11 231
6 45 8 11 13 231
6 46 8 11 10 231
6 48 8 4 15 231
7 0 8 9 24 607
7 1 8 10 11 607
7 2 8 6 22 607
7 4 8 1 10 607
7 5 8 1 5 607
7 8 8 1 1 607
7 9 8 3 22 607
7 10 8 11 16 607
7 11 8 3 1 607
7 12 8 5 2 607
7 13 8 7 9 607
7 14 8 1 23 607
7 15 8 6 20 607
7 16 8 4 18 607
7 17 8 9 25 607
7 18 8 8 19 607
7 19 8 9 18 607
7 21 8 8 2 607
7 22 8 3 23 607
7 23 8 5 15 607
7 24 8 5 18 607
7 25 8 4 3 607
7 26 8 7 14 607
7 27 8 6 9 607
7 28 8 1 17 607
7 29 8 1 25 607
7 30 8 10 3 607
7 32 8 11 1 607
7 34 8 7 19 607
7 35 8 11 9 607
7 36 8 7 20 607
7 39 8 5 9 607
7 40 8 10 4 607
7 41 8 10 10 607
7 42 8 1 14 607
7 43 8 5 12 607
7 44 8 3 22 607
7 46 8 11 12 607
7 47 8 3 5 607
7 48 8 4 22 607
7 49 8 10 6 607
8 0 1 9 22 185
8 2 1 6 13 185
8 3 1 10 10 185
8 4 1 1 3 185
8 5 1 1 11 185
8 7 1 8 1 185
8 9 1 3 18 185
8 11 1 3 21 185
8 12 1 5 13 185
8 13 1 7 10 185
8 14 1 1 12 185
8 15 1 6 25 185
8 16 1 4 5 185
8 17 1 9 25 185
8 19 1 9 22 185
8 20 1 2 6 185
8 21 1 8 21 185
8 22 1 3 5 185
8 23 1 5 12 185
8 24 1 5 18 185
8 25 1 4 3 185
8 26 1 7 19 185
8 27 1 6 1 185
8 29 1 1 5 185
8 30 1 10 5 185
8 31 1 7 18 185
8 32 1 11 22 185
8 33 1 5 3 185
8 34 1 7 9 185
8 35 1 11 1 185
8 36 1 7 1 185
8 38 1 8 25 185
8 39 1 5 5 185
8 40 1 10 18 185
8 41 1 10 18 185
8 42 1 1 1 185
8 43 1 5 12 185
8 44 1 3 11 185
8 45 1 11 11 185
8 46 1 11 11 185
8 47 1 3 10 185
8 49 1 10 24 185
9 0 3 9 3 634
9 1 3 10 23 634
9 2 3 6 23 634
9 3 3 10 14 634
9 4 3 1 15 634
9 5 3 1 8 634
9 6 3 8 5 634
9 7 3 8 22 634
9 8 3 1 18 634
9 10 3 11 13 634
