Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 4988
0 3 3 2 18 595
0 4 3 6 1 595
0 10 3 4 4 595
0 11 3 3 1 595
0 13 3 3 17 595
0 15 3 6 14 595
0 16 3 4 1 595
0 18 3 3 12 595
0 19 3 1 2 595
0 21 3 1 20 595
0 22 3 4 12 595
0 23 3 4 22 595
0 24 3 6 10 595
0 26 3 5 7 595
0 28 3 3 11 595
0 29 3 5 20 595
0 30 3 3 15 595
0 31 3 5 3 595
0 32 3 4 18 595
0 35 3 6 2 595
0 37 3 7 23 595
0 40 3 6 15 595
0 42 3 3 12 595
0 44 3 3 16 595
0 50 3 6 8 595
0 51 3 2 8 595
0 52 3 1 25 595
0 53 3 7 17 595
0 56 3 7 7 595
0 58 3 2 23 595
0 61 3 3 8 595
0 66 3 5 15 595
0 68 3 4 2 595
0 73 3 7 6 595
0 74 3 5 21 595
0 75 3 1 1 595
0 76 3 1 9 595
0 77 3 6 9 595
0 78 3 2 19 595
0 79 3 6 20 595
0 80 3 7 24 595
0 83 3 7 18 595
0 86 3 3 23 595
0 88 3 1 22 595
0 89 3 2 1 595
0 91 3 5 17 595
0 93 3 2 7 595
0 94 3 4 21 595
0 95 3 7 22 595
0 96 3 1 22 595
0 99 3 3 1 595
1 3 1 2 7 646
1 8 1 3 5 646
1 10 1 4 14 646
1 11 1 3 23 646
1 16 1 4 9 646
1 17 1 5 11 646
1 18 1 3 12 646
1 21 1 1 14 646
1 23 1 4 19 646
1 24 1 6 6 646
1 25 1 7 10 646
1 27 1 4 20 646
1 28 1 3 10 646
1 29 1 5 11 646
1 30 1 3 2 646
1 32 1 4 13 646
1 33 1 7 10 646
1 35 1 6 11 646
1 36 1 2 6 646
1 37 1 7 23 646
1 38 1 1 24 646
1 39 1 7 7 646
1 40 1 6 23 646
1 41 1 4 3 646
1 45 1 2 19 646
1 47 1 4 7 646
1 51 1 2 3 646
1 53 1 7 16 646
1 54 1 2 6 646
1 56 1 7 14 646
1 57 1 4 23 646
1 58 1 2 19 646
1 60 1 2 16 646
1 61 1 3 17 646
1 62 1 7 22 646
1 63 1 2 25 646
1 67 1 1 24 646
1 69 1 6 3 646
1 70 1 3 12 646
1 72 1 4 10 646
1 74 1 5 16 646
1 76 1 1 15 646
1 78 1 2 23 646
1 79 1 6 11 646
1 80 1 7 7 646
1 81 1 6 9 646
1 86 1 3 2 646
1 87 1 4 7 646
1 90 1 6 18 646
1 93 1 2 13 646
1 94 1 4 8 646
1 95 1 7 19 646
1 97 1 1 7 646
1 99 1 3 15 646
2 4 3 6 5 982
2 5 3 3 10 982
2 6 3 6 5 982
2 8 3 3 7 982
2 12 3 6 20 982
2 13 3 3 12 982
2 14 3 3 18 982
2 18 3 3 15 982
2 19 3 1 20 982
2 21 3 1 20 982
2 22 3 4 11 982
2 29 3 5 14 982
2 32 3 4 9 982
2 35 3 6 18 982
2 37 3 7 8 982
2 38 3 1 23 982
2 39 3 7 17 982
2 41 3 4 24 982
2 42 3 3 4 982
2 43 3 7 6 982
2 44 3 3 15 982
2 45 3 2 6 982
2 47 3 4 2 982
2 50 3 6 16 982
2 51 3 2 14 982
2 53 3 7 25 982
2 54 3 2 1 982
2 55 3 6 15 982
2 56 3 7 8 982
2 61 3 3 6 982
2 65 3 3 5 982
2 66 3 5 11 982
2 67 3 1 2 982
2 69 3 6 2 982
2 73 3 7 1 982
2 75 3 1 24 982
2 77 3 6 14 982
2 78 3 2 23 982
2 83 3 7 5 982
2 84 3 1 1 982
2 86 3 3 5 982
2 87 3 4 2 982
2 90 3 6 11 982
2 94 3 4 2 982
2 96 3 1 17 982
2 97 3 1 25 982
3 0 2 3 18 547
3 1 2 1 7 547
3 4 2 6 9 547
3 5 2 3 23 547
3 6 2 6 22 547
3 8 2 3 19 547
3 9 2 5 21 547
3 10 2 4 4 547
3 13 2 3 1 547
3 16 2 4 13 547
3 19 2 1 14 547
3 21 2 1 1 547
3 22 2 4 11 547
3 23 2 4 24 547
3 26 2 5 21 547
3 30 2 3 2 547
3 33 2 7 1 547
3 35 2 6 2 547
3 36 2 2 2 547
3 37 2 7 15 547
3 38 2 1 17 547
3 40 2 6 15 547
3 41 2 4 6 547
3 42 2 3 4 547
3 43 2 7 10 547
3 47 2 4 25 547
3 50 2 6 16 547
3 52 2 1 9 547
3 53 2 7 12 547
3 55 2 6 24 547
3 56 2 7 15 547
3 58 2 2 8 547
3 60 2 2 1 547
3 61 2 3 12 547
3 62 2 7 9 547
3 63 2 2 7 547
3 65 2 3 22 547
3 67 2 1 25 547
3 69 2 6 12 547
3 70 2 3 3 547
3 73 2 7 9 547
3 74 2 5 20 547
3 78 2 2 24 547
3 79 2 6 2 547
3 80 2 7 11 547
3 85 2 5 23 547
3 89 2 2 4 547
3 90 2 6 16 547
