Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 2188
0 1 4 5 5 153
0 2 4 1 21 153
0 3 4 2 10 153
0 4 4 2 15 153
0 5 4 3 13 153
0 6 4 3 12 153
0 7 4 7 4 153
0 8 4 7 7 153
0 9 4 1 15 153
0 10 4 7 1 153
0 11 4 7 8 153
0 12 4 7 25 153
0 13 4 6 12 153
0 14 4 5 3 153
0 15 4 4 25 153
0 16 4 6 25 153
0 17 4 2 19 153
0 18 4 7 3 153
0 19 4 1 3 153
0 20 4 7 10 153
0 21 4 3 17 153
0 22 4 3 1 153
0 23 4 2 11 153
0 24 4 3 2 153
0 25 4 5 20 153
0 26 4 2 14 153
0 27 4 1 13 153
0 29 4 6 1 153
0 30 4 2 1 153
0 31 4 3 10 153
0 32 4 3 6 153
0 33 4 1 1 153
0 34 4 3 18 153
0 35 4 4 25 153
0 36 4 1 18 153
0 37 4 1 16 153
0 38 4 1 4 153
0 41 4 3 1 153
0 42 4 2 17 153
0 43 4 1 12 153
0 44 4 3 8 153
0 45 4 5 20 153
0 46 4 7 22 153
0 47 4 6 14 153
0 48 4 4 14 153
0 49 4 4 21 153
1 0 5 4 5 761
1 2 5 1 10 761
1 3 5 2 15 761
1 4 5 2 23 761
1 5 5 3 18 761
1 6 5 3 2 761
1 7 5 7 25 761
1 9 5 1 20 761
1 10 5 7 23 761
1 12 5 7 25 761
1 13 5 6 4 761
1 14 5 5 15 761
1 16 5 6 20 761
1 17 5 2 25 761
1 19 5 1 24 761
1 20 5 7 25 761
1 22 5 3 6 761
1 23 5 2 6 761
1 24 5 3 1 761
1 25 5 5 16 761
1 26 5 2 16 761
1 27 5 1 11 761
1 28 5 6 1 761
1 29 5 6 21 761
1 30 5 2 11 761
1 31 5 3 14 761
1 32 5 3 5 761
1 33 5 1 7 761
1 34 5 3 21 761
1 35 5 4 4 761
1 36 5 1 9 761
1 37 5 1 16 761
1 38 5 1 22 761
1 39 5 3 5 761
1 40 5 7 3 761
1 41 5 3 13 761
1 42 5 2 19 761
1 43 5 1 11 761
1 44 5 3 10 761
1 45 5 5 13 761
1 46 5 7 1 761
1 49 5 4 24 761
2 0 1 4 21 317
2 1 1 5 10 317
2 5 1 3 24 317
2 6 1 3 17 317
2 7 1 7 2 317
2 8 1 7 5 317
2 9 1 1 2 317
2 10 1 7 15 317
2 12 1 7 17 317
2 13 1 6 19 317
2 14 1 5 7 317
2 15 1 4 18 317
2 16 1 6 10 317
2 17 1 2 18 317
2 18 1 7 15 317
2 19 1 1 25 317
2 20 1 7 13 317
2 21 1 3 20 317
2 23 1 2 21 317
2 25 1 5 10 317
2 26 1 2 17 317
2 27 1 1 3 317
2 28 1 6 19 317
2 30 1 2 2 317
2 31 1 3 10 317
2 32 1 3 16 317
2 33 1 1 13 317
2 34 1 3 6 317
2 35 1 4 23 317
2 36 1 1 17 317
2 37 1 1 16 317
2 38 1 1 23 317
2 39 1 3 8 317
