Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 1266
0 4 2 2 14 776
0 5 2 5 19 776
0 16 2 1 5 776
0 20 2 1 14 776
0 21 2 1 23 776
0 22 2 2 19 776
0 23 2 4 17 776
0 24 2 2 13 776
0 26 2 4 3 776
0 27 2 2 2 776
0 30 2 5 17 776
0 31 2 2 11 776
0 33 2 3 20 776
0 36 2 5 8 776
0 37 2 5 19 776
0 38 2 4 20 776
0 42 2 4 9 776
0 43 2 2 6 776
0 46 2 2 9 776
0 47 2 5 20 776
0 48 2 4 20 776
0 49 2 4 19 776
1 3 4 5 16 421
1 5 4 5 10 421
1 6 4 5 25 421
1 8 4 3 5 421
1 9 4 2 11 421
1 12 4 2 8 421
1 13 4 1 11 421
1 14 4 3 7 421
1 16 4 1 16 421
1 19 4 4 18 421
1 26 4 4 24 421
1 27 4 2 23 421
1 28 4 2 3 421
1 29 4 3 4 421
1 30 4 5 4 421
1 38 4 4 17 421
1 39 4 4 17 421
1 41 4 1 19 421
1 42 4 4 14 421
1 43 4 2 25 421
1 44 4 3 10 421
1 45 4 1 11 421
1 46 4 2 17 421
1 47 4 5 8 421
1 48 4 4 9 421
2 3 4 5 3 378
2 5 4 5 25 378
2 6 4 5 22 378
2 7 4 5 14 378
2 12 4 2 7 378
2 15 4 5 14 378
2 16 4 1 14 378
2 17 4 5 8 378
2 21 4 1 22 378
2 22 4 2 17 378
2 23 4 4 23 378
2 24 4 2 15 378
2 26 4 4 23 378
2 27 4 2 13 378
2 29 4 3 16 378
2 32 4 2 14 378
2 35 4 5 24 378
2 38 4 4 21 378
2 39 4 4 25 378
2 42 4 4 23 378
2 43 4 2 7 378
2 44 4 3 3 378
2 45 4 1 22 378
2 46 4 2 6 378
2 47 4 5 20 378
3 1 5 4 16 721
3 2 5 4 3 721
3 35 5 5 15 721
3 5 5 5 12 721
3 6 5 5 13 721
3 33 5 3 5 721
3 11 5 3 16 721
3 12 5 2 19 721
3 45 5 1 1 721
3 14 5 3 9 721
3 47 5 5 23 721
3 17 5 5 21 721
3 19 5 4 2 721
3 20 5 1 5 721
3 43 5 2 22 721
3 25 5 4 3 721
3 49 5 4 22 721
3 29 5 3 3 721
3 39 5 4 18 721
3 37 5 5 1 721
4 0 2 2 14 790
4 5 2 5 9 790
4 6 2 5 14 790
4 14 2 3 3 790
4 16 2 1 6 790
4 17 2 5 7 790
4 19 2 4 23 790
4 20 2 1 20 790
4 21 2 1 3 790
4 22 2 2 7 790
4 24 2 2 16 790
4 27 2 2 10 790
4 28 2 2 4 790
4 31 2 2 1 790
4 32 2 2 12 790
4 33 2 3 18 790
4 34 2 3 13 790
4 36 2 5 18 790
4 37 2 5 1 790
4 38 2 4 11 790
4 39 2 4 21 790
4 41 2 1 8 790
4 43 2 2 4 790
4 46 2 2 24 790
4 48 2 4 3 790
5 0 5 2 19 951
5 1 5 4 10 951
5 2 5 4 25 951
5 3 5 5 12 951
5 4 5 2 9 951
5 8 5 3 12 951
5 9 5 2 25 951
5 11 5 3 14 951
5 13 5 1 13 951
5 15 5 5 17 951
5 16 5 1 5 951
5 17 5 5 6 951
5 18 5 3 3 951
5 19 5 4 13 951
5 20 5 1 24 951
5 21 5 1 10 951
5 22 5 2 24 951
5 23 5 4 6 951
5 24 5 2 6 951
5 28 5 2 3 951
5 30 5 5 16 951
5 33 5 3 4 951
5 36 5 5 12 951
5 40 5 4 19 951
5 43 5 2 22 951
5 44 5 3 23 951
5 45 5 1 21 951
5 48 5 4 18 951
5 49 5 4 11 951
6 1 5 4 25 268
6 2 5 4 22 268
6 3 5 5 13 268
6 4 5 2 14 268
6 8 5 3 11 268
6 12 5 2 18 268
6 13 5 1 25 268
6 14 5 3 5 268
6 15 5 5 24 268
6 16 5 1 19 268
6 18 5 3 18 268
6 19 5 4 6 268
6 20 5 1 24 268
6 21 5 1 20 268
6 24 5 2 12 268
6 26 5 4 6 268
6 29 5 3 6 268
6 32 5 2 8 268
6 36 5 5 13 268
6 40 5 4 2 268
6 41 5 1 17 268
6 48 5 4 24 268
7 2 5 4 14 351
7 9 5 2 23 351
7 13 5 1 5 351
7 14 5 3 8 351
7 16 5 1 25 351
7 18 5 3 25 351
7 19 5 4 25 351
7 21 5 1 3 351
7 23 5 4 15 351
7 24 5 2 18 351
7 25 5 4 10 351
7 26 5 4 2 351
7 27 5 2 8 351
7 28 5 2 5 351
7 30 5 5 14 351
7 31 5 2 21 351
7 33 5 3 25 351
7 35 5 5 18 351
7 36 5 5 8 351
7 38 5 4 13 351
7 39 5 4 25 351
7 41 5 1 25 351
7 42 5 4 6 351
7 43 5 2 20 351
7 44 5 3 10 351
7 46 5 2 15 351
8 1 3 4 5 355
8 5 3 5 12 355
8 6 3 5 11 355
8 9 3 2 21 355
8 11 3 3 7 355
8 12 3 2 22 355
8 14 3 3 19 355
8 17 3 5 16 355
8 18 3 3 3 355
8 21 3 1 14 355
8 26 3 4 6 355
8 27 3 2 14 355
8 30 3 5 7 355
8 31 3 2 10 355
8 33 3 3 20 355
8 34 3 3 13 355
8 35 3 5 19 355
8 36 3 5 10 355
8 39 3 4 18 355
8 40 3 4 1 355
8 43 3 2 23 355
8 44 3 3 23 355
8 46 3 2 15 355
8 49 3 4 7 355
9 32 2 2 19 975
9 1 2 4 11 975
9 36 2 5 17 975
9 5 2 5 25 975
9 38 2 4 15 975
9 7 2 5 23 975
9 8 2 3 21 975
9 41 2 1 11 975
9 10 2 3 8 975
9 11 2 3 8 975
9 12 2 2 20 975
9 45 2 1 24 975
9 14 2 3 8 975
9 48 2 4 12 975
9 17 2 5 25 975
9 20 2 1 20 975
9 21 2 1 7 975
9 25 2 4 1 975
9 27 2 2 2 975
9 39 2 4 1 975
9 31 2 2 14 975
10 9 3 2 8 187
10 12 3 2 24 187
10 13 3 1 11 187
10 14 3 3 22 187
10 15 3 5 23 187
10 16 3 1 13 187
10 18 3 3 17 187
10 22 3 2 6 187
10 24 3 2 24 187
10 25 3 4 4 187
10 26 3 4 13 187
10 29 3 3 20 187
10 30 3 5 22 187
10 32 3 2 17 187
10 34 3 3 11 187
10 35 3 5 10 187
10 36 3 5 3 187
10 37 3 5 17 187
10 38 3 4 3 187
10 39 3 4 20 187
10 40 3 4 17 187
10 42 3 4 5 187
10 44 3 3 19 187
10 47 3 5 11 187
11 3 3 5 16 630
11 5 3 5 14 630
11 8 3 3 7 630
11 9 3 2 8 630
11 12 3 2 7 630
11 15 3 5 22 630
11 16 3 1 20 630
11 17 3 5 20 630
11 19 3 4 24 630
11 20 3 1 9 630
11 22 3 2 23 630
11 23 3 4 15 630
11 24 3 2 20 630
11 25 3 4 21 630
11 26 3 4 21 630
11 27 3 2 20 630
11 29 3 3 15 630
11 32 3 2 7 630
11 33 3 3 15 630
11 34 3 3 25 630
11 35 3 5 20 630
11 36 3 5 9 630
11 37 3 5 20 630
11 41 3 1 24 630
11 42 3 4 21 630
11 43 3 2 15 630
11 45 3 1 23 630
11 48 3 4 3 630
12 1 2 4 8 596
12 2 2 4 7 596
12 3 2 5 19 596
12 6 2 5 18 596
12 8 2 3 22 596
12 9 2 2 20 596
12 10 2 3 24 596
12 11 2 3 7 596
12 13 2 1 20 596
12 14 2 3 3 596
12 15 2 5 24 596
12 17 2 5 22 596
12 18 2 3 9 596
12 19 2 4 24 596
12 21 2 1 1 596
12 25 2 4 11 596
12 26 2 4 10 596
12 28 2 2 13 596
12 32 2 2 3 596
12 34 2 3 8 596
12 36 2 5 5 596
12 37 2 5 13 596
12 39 2 4 25 596
12 40 2 4 4 596
12 44 2 3 14 596
12 47 2 5 24 596
12 48 2 4 3 596
12 49 2 4 18 596
13 1 1 4 11 831
13 5 1 5 13 831
13 6 1 5 25 831
13 7 1 5 5 831
13 10 1 3 11 831
13 12 1 2 20 831
13 14 1 3 8 831
13 15 1 5 7 831
13 16 1 1 2 831
13 18 1 3 17 831
13 23 1 4 9 831
13 24 1 2 16 831
13 27 1 2 1 831
13 28 1 2 5 831
13 30 1 5 8 831
13 32 1 2 24 831
13 33 1 3 25 831
13 34 1 3 7 831
13 36 1 5 15 831
13 37 1 5 9 831
13 40 1 4 9 831
13 42 1 4 25 831
13 43 1 2 6 831
13 45 1 1 14 831
13 48 1 4 21 831
13 49 1 4 13 831
14 1 3 4 7 425
14 3 3 5 9 425
14 4 3 2 3 425
14 6 3 5 5 425
14 7 3 5 8 425
14 8 3 3 19 425
14 9 3 2 8 425
14 10 3 3 22 425
14 12 3 2 3 425
14 13 3 1 8 425
14 15 3 5 11 425
14 16 3 1 4 425
14 17 3 5 7 425
14 18 3 3 1 425
14 21 3 1 13 425
14 24 3 2 3 425
14 25 3 4 7 425
14 33 3 3 22 425
14 34 3 3 4 425
14 36 3 5 3 425
14 38 3 4 1 425
14 40 3 4 19 425
14 43 3 2 5 425
14 44 3 3 23 425
14 45 3 1 2 425
14 46 3 2 10 425
14 47 3 5 15 425
14 48 3 4 19 425
14 49 3 4 8 425
15 2 5 4 14 95
15 5 5 5 17 95
15 6 5 5 24 95
15 10 5 3 23 95
15 11 5 3 22 95
15 12 5 2 24 95
15 13 5 1 7 95
15 14 5 3 11 95
15 17 5 5 10 95
15 18 5 3 3 95
15 20 5 1 7 95
