Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 2192
0 1 5 7 24 452
0 2 5 4 18 452
0 3 5 9 15 452
0 4 5 5 17 452
0 6 5 3 19 452
0 7 5 4 4 452
0 8 5 2 21 452
0 9 5 4 19 452
0 10 5 5 18 452
0 11 5 2 4 452
0 12 5 5 16 452
0 13 5 1 16 452
0 15 5 7 10 452
0 16 5 4 14 452
0 17 5 9 4 452
0 19 5 4 11 452
0 20 5 8 9 452
0 22 5 2 8 452
0 23 5 1 14 452
0 24 5 9 3 452
0 25 5 3 5 452
0 26 5 5 14 452
0 27 5 7 1 452
0 28 5 5 12 452
0 29 5 8 14 452
0 30 5 6 21 452
0 31 5 9 3 452
0 33 5 3 7 452
0 34 5 2 4 452
0 35 5 5 21 452
0 36 5 9 12 452
0 37 5 9 12 452
0 38 5 5 21 452
0 39 5 7 16 452
0 40 5 7 2 452
0 41 5 6 10 452
0 42 5 9 19 452
0 43 5 2 8 452
0 44 5 4 18 452
0 45 5 6 11 452
0 46 5 8 13 452
0 47 5 4 11 452
0 48 5 9 8 452
0 49 5 8 4 452
1 0 7 5 24 821
1 2 7 4 25 821
1 3 7 9 17 821
1 4 7 5 9 821
1 5 7 2 18 821
1 6 7 3 3 821
1 7 7 4 18 821
1 8 7 2 8 821
1 9 7 4 4 821
1 10 7 5 7 821
1 11 7 2 13 821
1 12 7 5 23 821
1 13 7 1 9 821
1 14 7 7 25 821
1 15 7 7 15 821
1 16 7 4 6 821
1 17 7 9 19 821
1 18 7 2 14 821
1 19 7 4 23 821
1 20 7 8 23 821
1 21 7 6 20 821
1 22 7 2 22 821
1 24 7 9 12 821
1 25 7 3 21 821
1 26 7 5 11 821
1 27 7 7 4 821
1 28 7 5 20 821
1 29 7 8 21 821
1 31 7 9 21 821
1 32 7 4 19 821
1 33 7 3 24 821
1 34 7 2 5 821
1 35 7 5 24 821
1 36 7 9 10 821
1 37 7 9 17 821
1 38 7 5 10 821
1 39 7 7 25 821
1 40 7 7 23 821
1 41 7 6 2 821
1 42 7 9 16 821
1 43 7 2 1 821
1 44 7 4 8 821
1 45 7 6 9 821
1 46 7 8 20 821
1 47 7 4 25 821
1 48 7 9 18 821
1 49 7 8 14 821
2 0 4 5 18 143
2 1 4 7 25 143
2 3 4 9 21 143
2 4 4 5 14 143
2 5 4 2 14 143
2 6 4 3 10 143
2 7 4 4 3 143
2 8 4 2 1 143
2 9 4 4 20 143
2 10 4 5 24 143
2 11 4 2 17 143
2 12 4 5 20 143
2 13 4 1 3 143
2 14 4 7 5 143
2 15 4 7 15 143
2 16 4 4 16 143
2 17 4 9 3 143
2 18 4 2 3 143
2 20 4 8 24 143
2 21 4 6 16 143
2 22 4 2 8 143
2 24 4 9 11 143
2 25 4 3 11 143
2 26 4 5 5 143
2 27 4 7 22 143
2 28 4 5 2 143
2 29 4 8 18 143
2 30 4 6 17 143
2 31 4 9 23 143
2 32 4 4 6 143
2 34 4 2 24 143
2 36 4 9 23 143
2 37 4 9 22 143
2 38 4 5 19 143
2 39 4 7 4 143
2 40 4 7 21 143
2 41 4 6 16 143
2 42 4 9 15 143
2 43 4 2 5 143
2 44 4 4 3 143
2 45 4 6 16 143
2 46 4 8 12 143
2 48 4 9 4 143
2 49 4 8 12 143
3 0 9 5 15 184
3 1 9 7 17 184
3 2 9 4 21 184
3 4 9 5 2 184
3 5 9 2 16 184
3 6 9 3 5 184
3 7 9 4 8 184
3 8 9 2 12 184
3 9 9 4 12 184
3 10 9 5 2 184
3 11 9 2 21 184
3 12 9 5 19 184
3 13 9 1 6 184
3 14 9 7 16 184
3 15 9 7 6 184
3 16 9 4 23 184
3 17 9 9 3 184
3 18 9 2 16 184
3 19 9 4 6 184
3 20 9 8 12 184
3 21 9 6 21 184
3 22 9 2 12 184
3 24 9 9 7 184
3 25 9 3 2 184
3 26 9 5 4 184
3 27 9 7 13 184
3 28 9 5 25 184
3 29 9 8 8 184
3 31 9 9 22 184
3 32 9 4 5 184
3 33 9 3 18 184
3 34 9 2 14 184
3 35 9 5 17 184
3 37 9 9 23 184
3 38 9 5 24 184
3 39 9 7 18 184
3 41 9 6 11 184
3 42 9 9 13 184
3 43 9 2 8 184
3 44 9 4 14 184
3 45 9 6 24 184
3 46 9 8 19 184
3 47 9 4 7 184
3 48 9 9 6 184
3 49 9 8 8 184
4 0 5 5 17 186
4 1 5 7 9 186
4 2 5 4 14 186
4 3 5 9 2 186
4 5 5 2 16 186
4 6 5 3 18 186
4 7 5 4 15 186
4 8 5 2 1 186
4 9 5 4 8 186
4 10 5 5 16 186
4 11 5 2 19 186
4 12 5 5 13 186
4 13 5 1 11 186
4 14 5 7 5 186
4 15 5 7 2 186
4 16 5 4 13 186
4 17 5 9 24 186
4 18 5 2 10 186
4 19 5 4 7 186
4 20 5 8 6 186
4 21 5 6 21 186
4 22 5 2 15 186
4 24 5 9 17 186
4 25 5 3 23 186
4 26 5 5 15 186
4 27 5 7 21 186
4 28 5 5 11 186
4 29 5 8 20 186
4 30 5 6 13 186
4 31 5 9 21 186
4 32 5 4 17 186
4 33 5 3 24 186
4 34 5 2 10 186
4 35 5 5 3 186
4 36 5 9 1 186
4 37 5 9 23 186
4 38 5 5 4 186
4 39 5 7 16 186
4 40 5 7 12 186
4 41 5 6 12 186
4 42 5 9 22 186
4 43 5 2 1 186
