Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 25
nb_arcs 308
0 1 2 4 8 528
0 2 2 1 19 528
0 3 2 8 20 528
0 6 2 1 17 528
0 7 2 5 2 528
0 8 2 3 16 528
0 9 2 1 21 528
0 12 2 7 5 528
0 13 2 8 6 528
0 14 2 1 23 528
0 17 2 3 9 528
0 19 2 4 21 528
0 21 2 5 7 528
0 23 2 4 1 528
0 24 2 5 9 528
1 0 4 2 8 594
1 2 4 1 6 594
1 3 4 8 16 594
1 4 4 6 19 594
1 6 4 1 3 594
1 8 4 3 14 594
1 10 4 3 17 594
1 11 4 7 20 594
1 12 4 7 6 594
1 13 4 8 10 594
1 14 4 1 8 594
1 16 4 6 2 594
1 17 4 3 19 594
1 18 4 3 11 594
1 22 4 7 16 594
2 0 1 2 19 503
2 1 1 4 6 503
2 5 1 2 20 503
2 6 1 1 14 503
2 9 1 1 3 503
2 10 1 3 9 503
2 12 1 7 3 503
2 13 1 8 25 503
2 15 1 8 21 503
2 16 1 6 2 503
2 17 1 3 18 503
2 18 1 3 23 503
2 19 1 4 7 503
2 22 1 7 21 503
2 23 1 4 18 503
2 24 1 5 22 503
3 0 8 2 20 159
3 1 8 4 16 159
3 4 8 6 3 159
3 8 8 3 8 159
3 9 8 1 14 159
3 12 8 7 8 159
3 13 8 8 21 159
3 14 8 1 16 159
3 16 8 6 8 159
3 18 8 3 17 159
3 21 8 5 21 159
3 23 8 4 15 159
4 1 6 4 19 907
4 3 6 8 3 907
4 5 6 2 2 907
4 6 6 1 20 907
4 8 6 3 2 907
4 10 6 3 19 907
4 11 6 7 22 907
4 12 6 7 5 907
4 13 6 8 8 907
4 15 6 8 25 907
4 24 6 5 8 907
5 2 2 1 20 540
5 4 2 6 2 540
5 6 2 1 14 540
5 7 2 5 10 540
5 10 2 3 21 540
5 14 2 1 20 540
5 15 2 8 2 540
5 16 2 6 22 540
5 24 2 5 12 540
6 0 1 2 17 176
6 1 1 4 3 176
6 2 1 1 14 176
6 4 1 6 20 176
6 5 1 2 14 176
6 7 1 5 22 176
6 10 1 3 13 176
6 11 1 7 4 176
6 13 1 8 17 176
6 15 1 8 6 176
6 17 1 3 5 176
6 18 1 3 3 176
6 19 1 4 16 176
6 23 1 4 22 176
6 24 1 5 23 176
7 0 5 2 2 629
7 5 5 2 10 629
7 6 5 1 22 629
7 9 5 1 5 629
7 11 5 7 8 629
7 12 5 7 11 629
7 13 5 8 23 629
7 16 5 6 24 629
7 17 5 3 23 629
