Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 100
nb_arcs 8974
0 1 5 4 10 787
0 2 5 3 22 787
0 3 5 3 22 787
0 4 5 3 12 787
0 5 5 5 11 787
0 6 5 2 5 787
0 7 5 2 7 787
0 8 5 2 4 787
0 9 5 3 11 787
0 10 5 5 21 787
0 11 5 3 2 787
0 12 5 1 13 787
0 13 5 2 3 787
0 14 5 5 1 787
0 15 5 4 19 787
0 16 5 1 25 787
0 17 5 1 24 787
0 18 5 5 1 787
0 20 5 2 18 787
0 22 5 1 6 787
0 23 5 2 10 787
0 24 5 2 6 787
0 25 5 2 24 787
0 26 5 1 22 787
0 27 5 1 3 787
0 28 5 5 25 787
0 29 5 1 16 787
0 30 5 1 25 787
0 31 5 5 10 787
0 32 5 3 24 787
0 33 5 2 16 787
0 34 5 1 3 787
0 35 5 1 6 787
0 36 5 3 16 787
0 37 5 4 3 787
0 39 5 2 3 787
0 40 5 5 24 787
0 41 5 5 24 787
0 42 5 5 18 787
0 43 5 2 8 787
0 44 5 1 10 787
0 45 5 1 13 787
0 46 5 5 25 787
0 47 5 3 1 787
0 48 5 2 14 787
0 49 5 2 9 787
0 50 5 2 11 787
0 51 5 4 15 787
0 52 5 4 4 787
0 53 5 4 17 787
0 54 5 3 5 787
0 55 5 5 23 787
0 56 5 2 21 787
0 57 5 2 19 787
0 58 5 1 20 787
0 59 5 5 18 787
0 60 5 3 18 787
0 61 5 2 18 787
0 62 5 4 7 787
0 63 5 2 7 787
0 64 5 2 9 787
0 65 5 3 17 787
0 66 5 3 17 787
0 67 5 1 11 787
0 68 5 3 5 787
0 69 5 2 9 787
0 70 5 2 18 787
0 71 5 5 8 787
0 72 5 1 16 787
0 73 5 3 14 787
0 74 5 3 22 787
0 75 5 3 22 787
0 76 5 5 4 787
0 77 5 4 21 787
0 78 5 3 3 787
0 79 5 2 25 787
0 80 5 1 9 787
0 81 5 5 8 787
0 82 5 3 14 787
0 83 5 3 12 787
0 84 5 3 15 787
0 85 5 2 22 787
0 86 5 3 16 787
0 87 5 1 18 787
0 88 5 4 3 787
0 89 5 5 4 787
0 90 5 2 6 787
0 91 5 5 1 787
0 92 5 2 21 787
0 93 5 4 6 787
0 94 5 5 13 787
0 95 5 2 24 787
0 96 5 5 16 787
0 97 5 1 19 787
0 98 5 1 23 787
0 99 5 4 20 787
1 0 4 5 10 493
1 2 4 3 16 493
1 3 4 3 2 493
1 4 4 3 1 493
1 5 4 5 23 493
1 6 4 2 14 493
1 7 4 2 20 493
1 8 4 2 17 493
1 9 4 3 19 493
1 10 4 5 4 493
1 11 4 3 10 493
1 12 4 1 8 493
1 13 4 2 8 493
1 14 4 5 4 493
1 15 4 4 13 493
1 16 4 1 14 493
1 17 4 1 4 493
1 18 4 5 18 493
1 19 4 5 19 493
1 21 4 4 5 493
1 22 4 1 22 493
1 23 4 2 10 493
1 24 4 2 9 493
1 25 4 2 1 493
1 26 4 1 13 493
1 27 4 1 15 493
1 28 4 5 2 493
1 29 4 1 5 493
1 30 4 1 15 493
1 31 4 5 8 493
1 32 4 3 23 493
1 33 4 2 25 493
1 34 4 1 18 493
1 35 4 1 13 493
1 36 4 3 25 493
1 37 4 4 4 493
1 38 4 5 7 493
1 39 4 2 16 493
1 40 4 5 1 493
1 41 4 5 13 493
1 42 4 5 20 493
1 43 4 2 14 493
1 44 4 1 22 493
1 45 4 1 18 493
1 46 4 5 14 493
1 47 4 3 14 493
1 49 4 2 22 493
1 50 4 2 23 493
1 51 4 4 3 493
1 52 4 4 5 493
1 53 4 4 17 493
1 55 4 5 7 493
1 56 4 2 19 493
1 58 4 1 19 493
1 59 4 5 18 493
1 61 4 2 14 493
1 62 4 4 7 493
1 63 4 2 11 493
1 64 4 2 21 493
1 65 4 3 2 493
1 66 4 3 23 493
1 67 4 1 10 493
1 68 4 3 5 493
1 69 4 2 25 493
1 70 4 2 10 493
1 71 4 5 6 493
1 72 4 1 22 493
1 73 4 3 8 493
1 74 4 3 21 493
1 75 4 3 3 493
1 76 4 5 17 493
1 77 4 4 15 493
1 78 4 3 18 493
1 79 4 2 25 493
1 81 4 5 17 493
1 82 4 3 20 493
1 83 4 3 8 493
1 85 4 2 25 493
1 86 4 3 23 493
1 87 4 1 9 493
1 88 4 4 24 493
1 89 4 5 23 493
1 90 4 2 4 493
1 92 4 2 14 493
1 93 4 4 5 493
1 94 4 5 24 493
1 95 4 2 18 493
1 96 4 5 24 493
1 97 4 1 21 493
1 98 4 1 21 493
1 99 4 4 14 493
2 0 3 5 22 706
2 1 3 4 16 706
2 3 3 3 17 706
2 4 3 3 10 706
2 5 3 5 5 706
2 6 3 2 22 706
2 7 3 2 5 706
2 8 3 2 10 706
2 9 3 3 23 706
2 10 3 5 5 706
2 11 3 3 8 706
2 12 3 1 11 706
2 13 3 2 21 706
2 15 3 4 7 706
2 16 3 1 12 706
2 17 3 1 3 706
2 18 3 5 22 706
2 19 3 5 20 706
2 20 3 2 22 706
2 22 3 1 2 706
2 23 3 2 17 706
2 25 3 2 2 706
2 26 3 1 2 706
2 27 3 1 19 706
2 28 3 5 12 706
2 29 3 1 2 706
2 30 3 1 4 706
2 31 3 5 24 706
2 32 3 3 17 706
2 33 3 2 25 706
2 34 3 1 14 706
2 36 3 3 7 706
2 37 3 4 15 706
2 38 3 5 5 706
2 39 3 2 7 706
2 40 3 5 10 706
2 41 3 5 18 706
2 42 3 5 8 706
2 43 3 2 18 706
2 44 3 1 12 706
2 45 3 1 16 706
2 46 3 5 4 706
2 47 3 3 25 706
2 48 3 2 24 706
2 49 3 2 4 706
2 50 3 2 21 706
2 51 3 4 15 706
2 52 3 4 16 706
2 53 3 4 10 706
2 56 3 2 6 706
2 57 3 2 12 706
2 58 3 1 2 706
2 59 3 5 17 706
2 60 3 3 4 706
2 61 3 2 1 706
2 62 3 4 20 706
2 63 3 2 16 706
2 64 3 2 19 706
2 65 3 3 13 706
2 66 3 3 12 706
2 68 3 3 16 706
2 69 3 2 14 706
2 70 3 2 14 706
2 71 3 5 12 706
2 73 3 3 9 706
2 74 3 3 7 706
2 76 3 5 15 706
2 77 3 4 11 706
2 78 3 3 16 706
2 79 3 2 7 706
2 81 3 5 3 706
2 82 3 3 9 706
2 83 3 3 25 706
2 84 3 3 16 706
2 85 3 2 16 706
2 86 3 3 19 706
2 87 3 1 9 706
2 88 3 4 25 706
2 89 3 5 16 706
2 90 3 2 21 706
2 91 3 5 2 706
2 92 3 2 17 706
2 93 3 4 12 706
2 94 3 5 12 706
2 95 3 2 8 706
2 96 3 5 5 706
2 97 3 1 10 706
2 98 3 1 7 706
2 99 3 4 19 706
3 0 3 5 22 850
3 1 3 4 2 850
3 2 3 3 17 850
3 5 3 5 15 850
3 6 3 2 10 850
3 7 3 2 1 850
3 8 3 2 25 850
3 9 3 3 18 850
3 10 3 5 18 850
3 11 3 3 1 850
3 12 3 1 19 850
3 13 3 2 23 850
3 14 3 5 22 850
3 15 3 4 23 850
3 16 3 1 24 850
3 17 3 1 9 850
3 18 3 5 7 850
3 19 3 5 1 850
3 20 3 2 12 850
3 21 3 4 21 850
3 22 3 1 24 850
3 23 3 2 14 850
3 24 3 2 7 850
3 25 3 2 5 850
3 27 3 1 19 850
3 28 3 5 23 850
3 29 3 1 4 850
3 30 3 1 15 850
3 31 3 5 3 850
3 33 3 2 22 850
3 34 3 1 16 850
3 35 3 1 19 850
3 36 3 3 2 850
3 37 3 4 15 850
3 38 3 5 8 850
3 39 3 2 4 850
3 40 3 5 4 850
3 41 3 5 18 850
3 42 3 5 13 850
3 43 3 2 20 850
3 44 3 1 5 850
3 45 3 1 8 850
3 46 3 5 22 850
3 47 3 3 1 850
3 49 3 2 17 850
3 50 3 2 6 850
3 51 3 4 16 850
3 52 3 4 6 850
3 53 3 4 19 850
3 54 3 3 21 850
3 56 3 2 16 850
3 57 3 2 16 850
3 58 3 1 2 850
3 59 3 5 8 850
3 60 3 3 10 850
3 61 3 2 11 850
3 62 3 4 21 850
3 63 3 2 14 850
3 64 3 2 23 850
3 65 3 3 17 850
