Node_1 Node_2 Capacity_node1 Capacity_node2 Latency_arc node_cost
nb_nodes 50
nb_arcs 1204
0 3 6 5 16 931
0 5 6 5 10 931
0 6 6 7 17 931
0 8 6 8 17 931
0 9 6 8 8 931
0 10 6 4 2 931
0 11 6 8 14 931
0 13 6 8 25 931
0 14 6 7 14 931
0 15 6 2 12 931
0 16 6 4 18 931
0 17 6 2 10 931
0 18 6 8 2 931
0 21 6 2 7 931
0 22 6 9 14 931
0 23 6 6 4 931
0 24 6 2 14 931
0 27 6 1 12 931
0 29 6 4 1 931
0 30 6 9 24 931
0 31 6 5 12 931
0 33 6 9 8 931
0 34 6 3 22 931
0 35 6 8 24 931
0 36 6 3 11 931
0 38 6 7 11 931
0 41 6 8 18 931
0 43 6 8 3 931
0 45 6 3 8 931
0 49 6 6 21 931
1 4 1 6 11 123
1 5 1 5 9 123
1 7 1 2 21 123
1 8 1 8 20 123
1 12 1 9 25 123
1 14 1 7 17 123
1 16 1 4 13 123
1 24 1 2 13 123
1 26 1 2 18 123
1 27 1 1 16 123
1 29 1 4 18 123
1 30 1 9 20 123
1 31 1 5 25 123
1 32 1 5 16 123
1 35 1 8 21 123
1 36 1 3 18 123
1 38 1 7 21 123
1 39 1 1 24 123
1 41 1 8 17 123
1 44 1 4 9 123
1 45 1 3 2 123
1 48 1 6 23 123
1 49 1 6 1 123
2 3 5 5 8 122
2 7 5 2 10 122
2 12 5 9 6 122
2 13 5 8 14 122
2 14 5 7 22 122
2 20 5 8 14 122
2 22 5 9 13 122
2 24 5 2 15 122
2 29 5 4 6 122
2 30 5 9 4 122
2 31 5 5 24 122
2 32 5 5 15 122
2 34 5 3 17 122
2 38 5 7 6 122
2 39 5 1 25 122
2 41 5 8 13 122
2 42 5 1 5 122
2 43 5 8 21 122
2 45 5 3 19 122
2 46 5 2 15 122
2 48 5 6 3 122
2 49 5 6 7 122
3 0 5 6 16 984
3 2 5 5 8 984
3 4 5 6 9 984
3 5 5 5 22 984
3 6 5 7 1 984
3 10 5 4 2 984
3 12 5 9 6 984
3 14 5 7 6 984
3 15 5 2 5 984
3 19 5 6 25 984
3 20 5 8 8 984
3 21 5 2 25 984
3 23 5 6 11 984
3 24 5 2 23 984
3 25 5 4 7 984
3 30 5 9 17 984
3 37 5 6 18 984
3 38 5 7 15 984
3 41 5 8 14 984
3 43 5 8 11 984
3 44 5 4 6 984
3 45 5 3 10 984
3 47 5 7 4 984
3 48 5 6 16 984
4 1 6 1 11 625
4 3 6 5 9 625
4 5 6 5 25 625
4 9 6 8 15 625
4 11 6 8 4 625
4 12 6 9 4 625
4 21 6 2 15 625
4 24 6 2 4 625
4 27 6 1 25 625
4 28 6 4 13 625
4 29 6 4 23 625
4 30 6 9 12 625
4 32 6 5 22 625
4 33 6 9 13 625
4 35 6 8 10 625
4 36 6 3 4 625
4 37 6 6 5 625
4 38 6 7 24 625
4 41 6 8 7 625
4 42 6 1 13 625
4 43 6 8 17 625
4 49 6 6 23 625
5 0 5 6 10 363
5 1 5 1 9 363
5 3 5 5 22 363
5 4 5 6 25 363
5 7 5 2 17 363
5 11 5 8 16 363
5 15 5 2 9 363
5 16 5 4 24 363
5 19 5 6 15 363
5 20 5 8 18 363
5 21 5 2 18 363
5 23 5 6 7 363
5 24 5 2 14 363
5 26 5 2 15 363
5 28 5 4 16 363
5 31 5 5 5 363
5 32 5 5 24 363
5 35 5 8 22 363
5 36 5 3 20 363
5 38 5 7 25 363
5 40 5 7 16 363
5 41 5 8 16 363
5 42 5 1 15 363
5 45 5 3 24 363
5 46 5 2 20 363
5 47 5 7 17 363
5 48 5 6 22 363
5 49 5 6 17 363
6 0 7 6 17 843
6 3 7 5 1 843
6 8 7 8 3 843
6 9 7 8 1 843
6 12 7 9 19 843
6 13 7 8 4 843
6 14 7 7 14 843
6 16 7 4 24 843
6 17 7 2 18 843
6 18 7 8 8 843
6 23 7 6 9 843
6 24 7 2 18 843
6 25 7 4 15 843
6 26 7 2 14 843
6 27 7 1 5 843
6 29 7 4 11 843
6 31 7 5 5 843
6 32 7 5 4 843
6 33 7 9 21 843
6 34 7 3 20 843
6 35 7 8 3 843
6 37 7 6 8 843
6 38 7 7 17 843
6 40 7 7 6 843
6 41 7 8 10 843
6 42 7 1 18 843
6 43 7 8 13 843
6 45 7 3 17 843
6 48 7 6 19 843
6 49 7 6 10 843
7 1 2 1 21 971
7 2 2 5 10 971
7 36 2 3 5 971
7 5 2 5 17 971
7 33 2 9 22 971
7 8 2 8 7 971
7 41 2 8 6 971
7 42 2 1 2 971
7 11 2 8 18 971
7 44 2 4 25 971
7 45 2 3 14 971
7 46 2 2 2 971
7 15 2 2 13 971
7 48 2 6 19 971
7 19 2 6 25 971
7 21 2 2 20 971
7 22 2 9 13 971
7 23 2 6 9 971
7 25 2 4 16 971
7 47 2 7 2 971
7 28 2 4 4 971
8 0 8 6 17 315
8 1 8 1 20 315
8 6 8 7 3 315
8 7 8 2 7 315
8 11 8 8 15 315
8 13 8 8 16 315
8 14 8 7 9 315
8 15 8 2 18 315
8 16 8 4 4 315
8 19 8 6 9 315
8 21 8 2 23 315
8 22 8 9 6 315
8 23 8 6 3 315
8 25 8 4 6 315
8 31 8 5 18 315
8 34 8 3 8 315
8 38 8 7 22 315
8 40 8 7 19 315
8 44 8 4 11 315
8 45 8 3 17 315
8 47 8 7 20 315
8 49 8 6 24 315
9 0 8 6 8 101
9 32 8 5 16 101
9 11 8 8 15 101
9 4 8 6 15 101
9 37 8 6 18 101
9 6 8 7 1 101
9 33 8 9 17 101
9 40 8 7 3 101
9 41 8 8 2 101
9 42 8 1 13 101
9 43 8 8 2 101
9 45 8 3 1 101
9 15 8 2 23 101
9 16 8 4 21 101
9 49 8 6 25 101
9 25 8 4 13 101
9 38 8 7 17 101
9 39 8 1 10 101
10 0 4 6 2 162
10 33 4 9 24 162
10 3 4 5 2 162
10 36 4 3 7 162
10 38 4 7 6 162
10 12 4 9 3 162
10 11 4 8 10 162
10 44 4 4 24 162
10 46 4 2 24 162
10 15 4 2 21 162
10 48 4 6 12 162
10 17 4 2 21 162
10 35 4 8 24 162
10 20 4 8 21 162
10 43 4 8 2 162
10 19 4 6 22 162
10 29 4 4 22 162
10 30 4 9 21 162
10 16 4 4 8 162
11 0 8 6 14 312
11 4 8 6 4 312
11 5 8 5 16 312
11 7 8 2 18 312
11 8 8 8 15 312
11 9 8 8 15 312
11 10 8 4 10 312
11 13 8 8 21 312
11 14 8 7 17 312
11 15 8 2 4 312
11 16 8 4 2 312
11 20 8 8 25 312
11 22 8 9 7 312
11 26 8 2 2 312
11 29 8 4 25 312
11 30 8 9 22 312
11 38 8 7 14 312
11 39 8 1 7 312
11 40 8 7 18 312
11 41 8 8 6 312
11 42 8 1 12 312
11 48 8 6 1 312
12 1 9 1 25 359
12 2 9 5 6 359
12 3 9 5 6 359
12 4 9 6 4 359
12 6 9 7 19 359
12 10 9 4 3 359
12 14 9 7 2 359
12 15 9 2 8 359
12 16 9 4 19 359
12 17 9 2 4 359
12 18 9 8 9 359
12 19 9 6 14 359
12 23 9 6 8 359
12 24 9 2 20 359
12 27 9 1 13 359
12 29 9 4 23 359
12 31 9 5 3 359
12 35 9 8 7 359
12 36 9 3 1 359
12 38 9 7 9 359
12 39 9 1 22 359
12 40 9 7 25 359
12 44 9 4 1 359
12 45 9 3 18 359
12 46 9 2 19 359
12 47 9 7 25 359
12 49 9 6 23 359
13 0 8 6 25 112
13 2 8 5 14 112
13 6 8 7 4 112
13 8 8 8 16 112
13 11 8 8 21 112
13 14 8 7 3 112
13 17 8 2 25 112
13 18 8 8 2 112
13 19 8 6 21 112
13 20 8 8 4 112
13 21 8 2 23 112
13 24 8 2 4 112
13 27 8 1 21 112
13 32 8 5 10 112
13 33 8 9 18 112
13 35 8 8 9 112
13 36 8 3 18 112
13 37 8 6 18 112
13 39 8 1 23 112
13 40 8 7 25 112
13 41 8 8 21 112
13 43 8 8 21 112
13 44 8 4 20 112
13 46 8 2 22 112
13 47 8 7 25 112
13 48 8 6 9 112
14 0 7 6 14 980
14 1 7 1 17 980
14 2 7 5 22 980
14 3 7 5 6 980
14 6 7 7 14 980
14 8 7 8 9 980
14 11 7 8 17 980
14 12 7 9 2 980
14 13 7 8 3 980
14 15 7 2 1 980
14 17 7 2 5 980
14 18 7 8 25 980
14 21 7 2 20 980
14 24 7 2 5 980
14 25 7 4 10 980
14 28 7 4 11 980
14 32 7 5 23 980
14 33 7 9 6 980
14 35 7 8 19 980
14 36 7 3 20 980
14 39 7 1 2 980
14 40 7 7 3 980
14 41 7 8 2 980
14 42 7 1 2 980
14 44 7 4 23 980
14 45 7 3 2 980
14 46 7 2 3 980
14 49 7 6 7 980
15 0 2 6 12 1000
15 3 2 5 5 1000
15 5 2 5 9 1000
15 7 2 2 13 1000
15 8 2 8 18 1000
15 9 2 8 23 1000
15 10 2 4 21 1000
15 11 2 8 4 1000
15 12 2 9 8 1000
15 14 2 7 1 1000
15 16 2 4 17 1000
15 18 2 8 12 1000
15 19 2 6 8 1000
15 20 2 8 6 1000
15 22 2 9 17 1000
15 23 2 6 7 1000
15 27 2 1 11 1000
15 28 2 4 4 1000
15 29 2 4 13 1000
15 31 2 5 3 1000
15 32 2 5 5 1000
15 33 2 9 19 1000
15 34 2 3 23 1000
15 36 2 3 14 1000
15 37 2 6 13 1000
15 40 2 7 24 1000
15 42 2 1 22 1000
15 43 2 8 20 1000
15 44 2 4 6 1000
15 45 2 3 22 1000
15 49 2 6 16 1000
16 0 4 6 18 877
16 1 4 1 13 877
16 5 4 5 24 877
16 6 4 7 24 877
16 8 4 8 4 877
16 9 4 8 21 877
16 10 4 4 8 877
16 11 4 8 2 877
16 12 4 9 19 877
16 15 4 2 17 877
16 17 4 2 8 877
16 18 4 8 25 877
16 21 4 2 3 877
16 23 4 6 5 877
16 24 4 2 3 877
16 25 4 4 12 877
16 26 4 2 16 877
16 27 4 1 10 877
16 29 4 4 4 877
16 31 4 5 3 877
16 32 4 5 11 877
16 35 4 8 12 877
16 36 4 3 22 877
16 37 4 6 8 877
16 38 4 7 20 877
16 39 4 1 11 877
16 40 4 7 7 877
16 41 4 8 7 877
16 44 4 4 18 877
16 45 4 3 13 877
16 46 4 2 23 877
16 49 4 6 11 877
17 0 2 6 10 435
17 33 2 9 21 435
17 35 2 8 8 435
17 36 2 3 4 435
17 37 2 6 5 435
17 6 2 7 18 435
17 41 2 8 18 435
17 10 2 4 21 435
17 12 2 9 4 435
17 13 2 8 25 435
17 14 2 7 5 435
17 47 2 7 15 435
